ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,id
12/26/09,50,0.039999999,0.039999999,0,0,0,0.01,0.029999999,0,2,4,1375,1577,11
12/27/09,9459,8.369999886,8.369999886,0,4.610000134,0,2,0.540000021,45,50,210,598,2452,11
12/28/09,8726,6.369999886,6.369999886,0,3.25999999,0.25999999,2.049999952,0.709999979,38,128,172,727,2710,11
12/29/09,4016,2.880000114,2.880000114,0,0,0,2.160000086,0.720000029,1,53,199,706,2077,11
12/30/09,8705,7.260000229,7.260000229,0,2.630000114,0,3.150000095,0.680000007,96,79,176,656,2707,11
12/31/09,7802,5.71999979,5.71999979,0,1.639999986,0.720000029,2.579999924,0.670000017,26,74,152,786,2255,11
1/1/10,10862,8.029999733,8.029999733,0,2.269999981,0,4.510000229,1.059999943,27,117,251,468,2554,11
1/2/10,15484,11.10000038,11.10000038,0,5.239999771,0.569999993,4.559999943,0.720000029,182,94,242,540,3796,11
1/3/10,9988,7.159999847,7.159999847,23.81829071,3.299999952,0.310000002,2.589999914,0.959999979,60,98,269,480,2987,11
1/4/10,6455,6.150000095,6.150000095,0,2.5,0.289999992,1.75999999,0.430000007,24,39,186,738,2206,11
1/5/10,9810,7.579999924,7.579999924,0,2.369999886,0.409999996,3.650000095,0.810000002,76,85,169,654,2616,11
1/6/10,11193,9.289999962,9.289999962,0,2.440000057,0.180000007,4.860000134,0.839999974,26,109,220,644,2487,11
1/7/10,11783,8.449999809,8.449999809,0,0,0,7.429999828,1.00999999,33,155,375,513,2926,11
1/8/10,6008,4.309999943,4.309999943,0,0,0,3.480000019,0.829999983,3,88,210,624,2212,11
1/9/10,16856,12.09000015,12.09000015,0,6.400000095,0.310000002,4.809999943,0.569999993,215,88,250,526,4113,11
1/10/10,7761,5.559999943,5.559999943,0,0.050000001,0.589999974,3.950000048,0.980000019,1,88,297,588,2350,11
1/11/10,4210,3.019999981,3.019999981,0,0,0,2.109999895,0.910000026,0,63,217,527,2129,11
1/12/10,7629,6.849999905,6.849999905,0,2.539999962,0.439999998,2.039999962,0.74000001,24,114,223,614,2631,11
1/13/10,8084,6.909999847,6.909999847,0,2.470000029,0.109999999,2.779999971,0.680000007,26,69,170,707,2289,11
1/14/10,7520,5.900000095,5.900000095,0,1.669999957,1.269999981,2.140000105,0.419999987,26,128,158,631,2593,11
1/15/10,7400,6.559999943,6.559999943,0,0.920000017,1.639999986,2.25999999,0.75999999,8,79,157,168,2129,11
1/16/10,16644,11.93000031,11.93000031,0,6.760000229,0.930000007,3.319999933,0.920000017,205,79,330,456,4109,11
1/17/10,8244,5.909999847,5.909999847,23.81829071,2.980000019,0.02,2.25999999,0.639999986,120,61,227,127,3011,11
1/18/10,9148,8.460000038,8.460000038,0,2.670000076,0.209999993,3.380000114,0.730000019,26,94,198,578,2392,11
1/19/10,6319,4.53000021,4.53000021,0,0.699999988,0.889999986,2.309999943,0.629999995,33,143,192,540,2724,11
1/20/10,9378,8.090000153,8.090000153,0,2.680000067,1.309999943,2.380000114,0.660000026,33,83,174,703,2395,11
1/21/10,7227,6.539999962,6.539999962,0,2.24000001,0.779999971,2.049999952,0.419999987,24,123,160,644,2542,11
1/22/10,7010,5.510000229,5.510000229,0,1.99000001,0.479999989,2.029999971,0.639999986,26,64,129,796,2189,11
1/23/10,21063,15.10000038,15.10000038,0,6.570000172,1.970000029,5.730000019,0.829999983,180,163,258,435,4031,11
1/24/10,3165,2.269999981,2.269999981,0,0,0,1.720000029,0.529999971,0,33,217,0,2034,11
1/25/10,3234,2.319999933,2.319999933,0,0,0,1.679999948,0.629999995,0,34,184,233,1987,11
1/26/10,5131,3.680000067,3.680000067,0,0,0,2.950000048,0.730000019,0,76,198,195,2139,11
1/27/10,6961,4.989999771,4.989999771,0,1.210000038,0.189999998,2.769999981,0.819999993,17,75,201,706,2297,11
1/28/10,8675,6.840000153,6.840000153,0,2.420000076,0.039999999,2.849999905,1.049999952,25,91,215,717,2421,11
1/29/10,6932,5.949999809,5.949999809,0,2.230000019,0.370000005,1.860000014,0.730000019,25,60,157,1113,2228,11
1/30/10,15052,10.78999996,10.78999996,0,5.639999866,1.210000038,3.380000114,0.560000002,172,96,160,637,3648,11
1/31/10,13038,11.47000027,11.47000027,0,4.690000057,0.330000013,3.940000057,0.870000005,51,67,265,2,2669,11
2/1/10,10977,9.760000229,9.760000229,0,3.789999962,0.079999998,3.569999933,0.860000014,36,98,207,651,2555,11
2/2/10,11215,10.26000023,10.26000023,0,4.619999886,0.230000004,2.970000029,0.720000029,51,77,216,651,2610,11
2/3/10,8478,7.019999981,7.019999981,0,2.539999962,0.079999998,2.650000095,1.019999981,26,76,223,676,2409,11
2/4/10,8950,7.639999866,7.639999866,0,2.640000105,0.100000001,3.369999886,0.589999974,30,138,201,678,2522,11
2/5/10,4700,3.369999886,3.369999886,0,0,0,2.299999952,1.070000052,1,70,209,252,2120,11
2/6/10,22307,15.98999977,15.98999977,0,9.079999924,0.930000007,5.289999962,0.699999988,282,114,260,402,4532,11
2/7/10,5999,4.300000191,4.300000191,0,0,0,3.589999914,0.689999998,4,70,287,467,2289,11
2/8/10,7416,5.809999943,5.809999943,0,2.329999924,0.090000004,2.349999905,0.660000026,25,68,181,723,2316,11
2/9/10,10050,8.710000038,8.710000038,0,2.420000076,0.589999974,3.599999905,0.939999998,92,77,223,622,2785,11
2/10/10,8902,7.590000153,7.590000153,0,1.399999976,1.600000024,2.730000019,0.930000007,18,93,169,424,2307,11
2/11/10,7241,5.309999943,5.309999943,0,1.710000038,1.190000057,1.720000029,0.589999974,84,61,168,687,2587,11
2/12/10,4357,3.119999886,3.119999886,0,0,0,2.440000057,0.680000007,0,67,243,773,2167,11
2/13/10,15486,11.10000038,11.10000038,0,5.260000229,1.409999967,3.529999971,0.899999976,180,108,299,827,3951,11
2/14/10,6589,4.71999979,4.71999979,0,0,0,3.970000029,0.75999999,11,90,219,651,2297,11
2/15/10,10480,9.130000114,9.130000114,0,1.159999967,1.960000038,3.910000086,0.850000024,35,110,243,478,2644,11
2/16/10,8470,6.809999943,6.809999943,0,2.210000038,0.639999986,2.829999924,0.560000002,25,125,187,637,2653,11
2/17/10,10398,7.960000038,7.960000038,0,1.450000048,2.210000038,3.319999933,0.589999974,20,115,191,658,2410,11
2/18/10,5875,4.210000038,4.210000038,0,0,0.319999993,3.00999999,0.879999995,7,128,183,475,2475,11
2/19/10,10443,8.800000191,8.800000191,0,2.980000019,0.829999983,2.829999924,1.149999976,31,96,184,703,2439,11
2/20/10,19066,13.67000008,13.67000008,0,5.869999886,1.419999957,5.429999828,0.959999979,213,138,237,150,4220,11
2/21/10,9406,6.739999771,6.739999771,22.85268021,2.99000001,0.039999999,3.019999981,0.699999988,60,71,305,406,2884,11
