ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,id
6/10/14,7490,6.730000019,6.730000019,0,5.550000191,0.230000004,0.949999988,0,43,14,23,1360,2464,29
6/11/14,3510,2.680000067,2.680000067,0,0,0,2.660000086,0,2,47,61,1330,2177,29
6/12/14,7664,6.769999981,6.769999981,0,4.829999924,0.07,1.879999995,0,34,35,60,1311,2550,29
6/13/14,3030,2.299999952,2.299999952,0,0,0,2.279999971,0,1,47,38,1354,2116,29
6/14/14,11381,9.640000343,9.640000343,0,5.28000021,0.519999981,3.75,0,51,72,84,1233,2854,29
6/15/14,13023,11.36999989,11.36999989,0,7.349999905,0,4,0,49,84,121,1186,3227,29
6/16/14,3856,2.930000067,2.930000067,0,0,0,2.930000067,0,3,55,62,1320,2211,29
6/17/14,10542,9.430000305,9.430000305,0,6.690000057,0.029999999,2.589999914,0,48,51,62,1279,2796,29
6/18/14,2002,1.529999971,1.529999971,0,0,0,1.519999981,0,1,28,43,1368,2052,29
6/19/14,2384,1.830000043,1.830000043,0,0,0,1.809999943,0,3,33,36,1368,2073,29
6/20/14,3386,2.569999933,2.569999933,0,0,0,2.569999933,0,2,45,88,1305,2256,29
6/21/14,11281,9.140000343,9.140000343,0,5.690000057,0.74000001,2.690000057,0,59,55,76,1250,2831,29
6/22/14,12257,10.78999996,10.78999996,0,6.909999847,0.319999993,3.410000086,0,51,79,61,1249,2940,29
6/23/14,3415,2.640000105,2.640000105,0,0,0,2.589999914,0,5,48,46,1341,2187,29
6/24/14,11034,9.75,9.75,0,6.960000038,0,2.74000001,0,46,56,67,1271,2827,29
6/25/14,8896,6.829999924,6.829999924,0,1.419999957,0.75999999,4.570000172,0,30,91,71,1248,2650,29
6/26/14,2443,1.860000014,1.860000014,0,0,0,1.850000024,0,2,39,27,1372,2078,29
6/27/14,3513,2.670000076,2.670000076,0,0,0,2.670000076,0,3,54,65,1318,2201,29
6/28/14,15034,11.43999958,11.43999958,0,6.820000172,0.219999999,4.369999886,0,94,70,101,1175,3080,29
6/29/14,12359,10.59000015,10.59000015,0,8.390000343,0.050000001,2.109999895,0,67,47,67,1259,3009,29
6/30/14,2748,2.089999914,2.089999914,0,0,0,2.089999914,0,3,43,52,1342,2149,29
7/1/14,8437,7.960000038,7.960000038,0,7.900000095,0.029999999,0.029999999,0,51,1,2,1386,2561,29
7/2/14,2097,1.610000014,1.610000014,0,0,0,1.590000033,0,0,32,52,1356,2220,29
7/3/14,10165,7.739999771,7.739999771,0,4.489999771,0.379999995,2.839999914,0,64,53,52,1271,2674,29
7/4/14,14093,11.60999966,11.60999966,0,8.210000038,0.579999983,2.809999943,0,76,67,103,1194,3066,29
