ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,id
3/28/15,6499,4.400000095,4.400000095,0,0.079999998,0.75999999,3.569999933,0,1,30,241,1008,2307,16
3/29/15,11783,7.980000019,7.980000019,0,0,0,7.980000019,0,0,10,444,539,2297,16
3/30/15,9141,6.190000057,6.190000057,0,1.909999967,0.219999999,4.059999943,0,26,6,242,825,2007,16
3/31/15,8844,5.989999771,5.989999771,0,2.210000038,0.119999997,3.660000086,0,31,3,201,758,1889,16
4/1/15,6245,4.230000019,4.230000019,0,0,0.310000002,3.920000076,0,0,14,267,751,1943,16
4/2/15,7220,4.889999866,4.889999866,0,0.079999998,0.170000002,4.639999866,0,5,29,270,744,2080,16
4/3/15,7233,4.900000095,4.900000095,0,0.07,0.639999986,4.179999828,0,1,11,264,768,1860,16
4/4/15,11195,7.579999924,7.579999924,0,0,0,7.579999924,0,0,0,431,633,2284,16
4/5/15,11431,7.739999771,7.739999771,0,0,0.349999994,7.389999866,0,0,9,521,480,2447,16
4/6/15,10698,7.239999771,7.239999771,0,3.200000048,0.419999987,3.619999886,0,67,19,224,644,2227,16
4/7/15,10563,7.150000095,7.150000095,0,3.220000029,0.939999998,3,0,52,59,209,668,2196,16
4/8/15,7103,4.809999943,4.809999943,0,0.389999986,0.810000002,3.609999895,0,20,35,220,774,2002,16
4/9/15,14288,9.670000076,9.670000076,0,4.46999979,1.299999952,3.910000086,0,61,41,277,626,2380,16
4/10/15,10572,7.159999847,7.159999847,0,2.50999999,0.829999983,3.819999933,0,41,42,268,617,2249,16
4/11/15,13472,9.119999886,9.119999886,0,1.200000048,1.629999995,6.289999962,0,24,31,404,534,2380,16
4/12/15,12040,8.149999619,8.149999619,0,0.569999993,1.289999962,6.289999962,0,8,25,362,633,2143,16
4/13/15,10064,6.809999943,6.809999943,0,3,0.790000021,3.019999981,0,55,51,197,753,2189,16
4/14/15,5123,3.470000029,3.470000029,0,0,0,3.470000029,0,0,0,205,868,1737,16
4/15/15,4809,3.25999999,3.25999999,0,0,0,3.25999999,0,0,0,190,670,1696,16
4/16/15,6063,4.099999905,4.099999905,0,0,0.129999995,3.980000019,0,0,10,231,733,1838,16
4/17/15,11191,7.579999924,7.579999924,0,3.00999999,0.899999976,3.670000076,0,46,60,248,619,2260,16
4/18/15,10735,7.269999981,7.269999981,0,0.850000024,0.850000024,5.570000172,0,18,23,355,735,2205,16
4/19/15,10701,7.239999771,7.239999771,0,0.75,1.289999962,5.199999809,0,11,36,353,507,2219,16
4/20/15,10276,6.960000038,6.960000038,0,2.869999886,0.519999981,3.569999933,0,47,27,190,741,2059,16
4/21/15,21525,14.56999969,14.56999969,0,9.010000229,1.419999957,4.150000095,0,121,40,257,602,2576,16
4/22/15,10378,7.03000021,7.03000021,0,2.920000076,0.460000008,3.640000105,0,53,28,214,703,2127,16
4/23/15,4445,3.00999999,3.00999999,0,0,0,3.00999999,0,0,0,172,807,1633,16
4/24/15,7922,5.360000134,5.360000134,0,0.219999999,0.519999981,4.619999886,0,3,10,292,705,1954,16
4/25/15,6888,4.659999847,4.659999847,0,0,0,4.659999847,0,0,0,348,623,2025,16
4/26/15,7814,5.289999962,5.289999962,7.966249943,0.170000002,0.449999988,4.670000076,0,20,71,307,610,2243,16
4/27/15,15106,10.22999954,10.22999954,0,4.369999886,0.839999974,5.019999981,0,61,14,281,602,2204,16
4/28/15,8798,5.960000038,5.960000038,0,0,0.200000003,5.760000229,0,0,11,292,721,2006,16
4/29/15,20447,13.84000015,13.84000015,0,9.010000229,1.919999957,2.910000086,0,128,57,174,614,2494,16
4/30/15,15095,10.22000027,10.22000027,0,4.590000153,1.460000038,4.170000076,0,60,47,258,629,2327,16
5/1/15,10231,6.929999828,6.929999828,0,0.239999995,0,6.679999828,0,9,3,342,615,2173,16
5/2/15,16828,11.39000034,11.39000034,0,2.400000095,0.50999999,8.479999542,0,36,14,418,497,2515,16
5/3/15,13493,9.130000114,9.130000114,0,1.210000038,1.110000014,6.809999943,0,17,24,399,559,2385,16
5/4/15,13948,9.43999958,9.43999958,0,3.529999971,1,4.920000076,0,70,47,249,586,2426,16
5/5/15,15178,10.27999973,10.27999973,0,2.75999999,2.400000095,5.110000134,0,43,61,274,620,2313,16
5/6/15,10529,7.130000114,7.130000114,0,3.089999914,0.180000007,3.849999905,0,52,13,241,694,2128,16
5/7/15,10086,6.829999924,6.829999924,0,2.650000095,1.200000048,2.980000019,0,39,61,179,793,2097,16
5/8/15,10539,7.139999866,7.139999866,0,0.379999995,0.850000024,5.909999847,0,5,21,328,666,2138,16
5/9/15,21608,14.63000011,14.63000011,0,3.799999952,1.769999981,9.06000042,0,57,34,476,500,2844,16
5/10/15,15249,10.31999969,10.31999969,0,3.589999914,0.629999995,6.110000134,0,48,12,341,645,2281,16
5/11/15,15945,10.80000019,10.80000019,0,2.230000019,2.779999971,5.789999962,0,33,60,355,535,2412,16
5/12/15,9035,6.119999886,6.119999886,0,0.140000001,1,4.96999979,0,2,21,241,783,1981,16
5/13/15,11052,7.480000019,7.480000019,0,2.730000019,0.589999974,4.150000095,0,51,21,254,721,2187,16
5/14/15,7027,4.760000229,4.760000229,0,0,0.140000001,4.610000134,0,0,20,278,789,1981,16
5/15/15,10553,7.139999866,7.139999866,0,0.409999996,1.75,4.980000019,0,10,60,290,622,2173,16
5/16/15,20582,13.93000031,13.93000031,0,2.589999914,3.079999924,8.270000458,0,36,61,454,515,2708,16
5/17/15,7476,5.059999943,5.059999943,0,0,0,5.059999943,0,0,0,367,611,2097,16
5/18/15,8976,6.079999924,6.079999924,0,0,0,6.079999924,0,15,4,373,741,2230,16
5/19/15,8362,5.659999847,5.659999847,0,0,0,5.659999847,0,0,0,317,614,1985,16
5/20/15,10948,7.409999847,7.409999847,0,2.410000086,0.189999998,4.809999943,0,32,5,286,789,2109,16
5/21/15,7955,5.389999866,5.389999866,0,0,0.109999999,5.28000021,0,0,7,257,698,1890,16
