ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,id
5/11/14,1124,0.779999971,0.779999971,0,0,0,0.779999971,0,0,22,25,1393,1482,19
5/12/14,7148,4.960000038,4.960000038,0,0,0,4.949999809,0,14,91,100,1235,1875,19
5/13/14,8166,5.670000076,5.670000076,0,0,0.460000008,5.199999809,0,13,122,111,1194,1951,19
5/14/14,0,0,0,0,0,0,0,0,0,0,0,1440,1372,19
5/15/14,7875,5.489999771,5.489999771,0,0.200000003,0.100000001,5.150000095,0,6,107,156,1171,1964,19
5/16/14,9284,6.440000057,6.440000057,0,0,0.360000014,6.070000172,0,15,128,145,1152,2041,19
5/17/14,0,0,0,0,0,0,0,0,0,0,0,1440,1370,19
5/18/14,0,0,0,0,0,0,0,0,0,0,0,1440,1370,19
5/19/14,9213,6.400000095,6.400000095,0,0.129999995,0.529999971,5.71999979,0,14,121,174,1131,2059,19
5/20/14,10522,7.429999828,7.429999828,0,0.540000021,0.99000001,5.760000229,0,20,128,157,1135,2104,19
5/21/14,13856,9.600000381,9.600000381,0,0.819999993,1.580000043,7.199999809,0,32,169,144,1095,2276,19
5/22/14,2879,2.019999981,2.019999981,0,0.140000001,0.159999996,1.710000038,0,6,32,64,1338,1621,19
5/23/14,4023,2.809999943,2.809999943,0,0,0,2.789999962,0,14,40,39,1347,1630,19
5/24/14,5015,3.49000001,3.49000001,0,0,0,3.480000019,0,13,61,63,1303,1724,19
5/25/14,5464,3.789999962,3.789999962,0,0.910000026,0.680000007,2.190000057,0,14,60,84,1282,1763,19
5/26/14,0,0,0,0,0,0,0,0,0,0,0,1440,1368,19
5/27/14,0,0,0,0,0,0,0,0,0,0,0,1440,1368,19
5/28/14,2744,1.899999976,1.899999976,0,0,0,1.899999976,0,0,38,84,1318,1625,19
5/29/14,4347,3.00999999,3.00999999,0,0,0,3.00999999,0,2,61,113,1264,1726,19
5/30/14,0,0,0,0,0,0,0,0,0,0,0,1440,1368,19
5/31/14,0,0,0,0,0,0,0,0,0,0,0,1440,1368,19
6/1/14,11,0.01,0.01,0,0,0,0.01,0,0,0,1,1439,1369,19
6/2/14,0,0,0,0,0,0,0,0,0,0,0,1440,1368,19
6/3/14,0,0,0,0,0,0,0,0,0,0,0,1440,1368,19
6/4/14,0,0,0,0,0,0,0,0,0,0,0,1440,1368,19
6/5/14,0,0,0,0,0,0,0,0,0,0,0,1440,1370,19
6/6/14,0,0,0,0,0,0,0,0,0,0,0,1440,1368,19
