ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,id
4/9/15,6055,4.260000229,4.260000229,0,1.200000048,0.529999971,2.519999981,0,16,33,173,427,1936,25
4/10/15,31499,22.20000076,22.20000076,0,11.85999966,4.940000057,5.380000114,0,202,156,407,189,4231,25
4/11/15,22418,15.76000023,15.76000023,0,2.99000001,2.339999914,10.39000034,0,45,57,551,366,3292,25
4/12/15,25284,17.79999924,17.79999924,0,5.650000095,4.639999866,7.5,0,83,118,467,517,3532,25
4/13/15,6987,4.909999847,4.909999847,0,1.700000048,1.039999962,2.170000076,0,24,21,162,768,1967,25
4/14/15,2758,1.940000057,1.940000057,0,0,0,1.159999967,0,0,0,78,586,1664,25
4/15/15,18747,14.06000042,14.06000042,0,7.610000134,1.570000052,4.880000114,0,83,24,300,647,2773,25
4/16/15,14263,10.46000004,10.46000004,0,4.480000019,1.340000033,4.639999866,0,52,25,285,748,2446,25
4/17/15,15787,12.28999996,12.28999996,0,7.480000019,0.400000006,4.400000095,0,70,11,300,666,2622,25
4/18/15,7202,5.059999943,5.059999943,0,0,0,5.059999943,0,0,0,291,866,2031,25
4/19/15,14083,9.899999619,9.899999619,0,2.390000105,2.50999999,5,0,33,44,265,1098,2361,25
4/20/15,22503,15.81999969,15.81999969,0,2.839999914,6.920000076,6.059999943,0,41,111,321,600,2782,25
4/21/15,21336,16.01000023,16.01000023,0,5.949999809,3.619999886,6.449999809,0,59,69,330,641,2864,25
4/22/15,14622,10.35999966,10.35999966,0,2.039999962,2.619999886,5.699999809,0,40,47,319,526,2489,25
4/23/15,15346,10.78999996,10.78999996,0,0.07,3.539999962,7.179999828,0,1,53,383,707,2422,25
4/24/15,16402,13.06000042,13.06000042,0,8.390000343,0.560000002,4.110000134,0,69,14,273,641,2585,25
4/25/15,14608,10.27000046,10.27000046,0,1.070000052,5.489999771,3.690000057,0,14,79,242,631,2292,25
4/26/15,12698,8.930000305,8.930000305,0,2.329999924,3.940000057,2.660000086,0,31,60,193,553,2201,25
4/27/15,25477,19.34000015,19.34000015,0,9.409999847,3.50999999,6.429999828,0,88,54,351,614,3057,25
4/28/15,14942,10.60000038,10.60000038,0,1.159999967,3.089999914,6.360000134,0,19,48,329,630,2401,25
4/29/15,13957,9.81000042,9.81000042,0,0.460000008,3.349999905,6.010000229,0,6,47,302,663,2279,25
4/30/15,11402,8.109999657,8.109999657,0,1.809999943,0.579999983,5.71999979,0,44,22,357,606,2463,25
5/1/15,17049,13.55000019,13.55000019,0,9.069999695,0.389999986,4.090000153,0,78,9,264,692,2574,25
5/2/15,11692,8.279999733,8.279999733,0,0.310000002,0.99000001,6.989999771,0,4,15,367,686,2309,25
5/3/15,16529,11.68000031,11.68000031,0,2.630000114,3.190000057,5.860000134,0,37,50,351,573,2548,25
5/4/15,24660,18.73999977,18.73999977,0,9.81000042,3.380000114,5.539999962,0,97,51,282,660,2917,25
5/5/15,14995,10.53999996,10.53999996,0,0.680000007,2.920000076,6.949999809,0,11,47,379,676,2441,25
5/6/15,12890,9.06000042,9.06000042,0,0.889999986,2.900000095,5.260000229,0,12,41,288,741,2229,25
5/7/15,12292,8.640000343,8.640000343,0,0.680000007,1,6.960000038,0,9,14,332,669,2295,25
5/8/15,19778,15.52000046,15.52000046,0,8.479999542,0.670000017,6.369999886,0,68,13,370,579,2756,25
5/9/15,6515,4.579999924,4.579999924,0,0,0.629999995,3.950000048,0,0,9,272,747,1969,25
5/10/15,3422,2.410000086,2.410000086,0,0.109999999,0.340000004,1.960000038,0,9,10,165,1151,1890,25
5/11/15,12874,9.050000191,9.050000191,0,0.25999999,2.25999999,6.539999962,0,7,34,306,542,2309,25
5/12/15,11130,7.820000172,7.820000172,0,0.170000002,2.359999895,5.289999962,0,6,35,279,679,2182,25
5/13/15,11474,8.069999695,8.069999695,0,0.360000014,2.589999914,5.119999886,0,5,39,287,734,2167,25
5/14/15,12304,8.649999619,8.649999619,0,0.150000006,2.380000114,6.119999886,0,11,40,317,682,2325,25
5/15/15,3796,2.670000076,2.670000076,0,0,0,2.670000076,0,0,0,196,660,1771,25
