ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,id
1/2/11,10809,6.590000153,6.590000153,0,0.150000006,1,5.420000076,0.01,8,110,221,546,1922,22
1/3/11,12076,8.090000153,6.46999979,4.023359776,4.570000172,0.920000017,2.589999914,0,41,85,183,696,2012,22
1/4/11,7900,4.820000172,4.820000172,0,0,0,4.809999943,0,0,102,185,694,1789,22
1/5/11,7438,4.539999962,4.539999962,0,0.159999996,1.330000043,3.029999971,0.01,56,91,185,581,2033,22
1/6/11,4668,2.849999905,2.849999905,0,0,0.319999993,2.519999981,0.01,0,61,180,733,1688,22
1/7/11,10231,6.239999771,6.239999771,0,0.439999998,2.130000114,3.660000086,0.01,8,129,170,619,1901,22
1/8/11,9213,5.619999886,5.619999886,0,0.140000001,0,5.46999979,0,60,104,253,482,2156,22
1/9/11,7917,5.309999943,5.309999943,0,2.079999924,0.730000019,2.140000105,0,25,60,145,684,1785,22
1/10/11,11965,8.029999733,8.029999733,0,2.180000067,2.130000114,3.170000076,0.01,46,97,221,593,2094,22
1/11/11,7607,4.639999866,4.639999866,0,0.75,1.419999957,2.470000029,0,11,87,215,743,1862,22
1/12/11,6724,4.099999905,4.099999905,0,0.620000005,1.019999981,2.450000048,0,65,83,157,1135,1998,22
1/13/11,7752,4.730000019,4.730000019,0,0.360000014,0.639999986,3.74000001,0,10,99,157,1174,1815,22
1/14/11,9254,5.639999866,5.639999866,0,0.280000001,0.810000002,4.539999962,0.01,9,106,253,941,1945,22
1/15/11,7921,4.869999886,4.869999886,0,0,0,4.840000153,0,7,95,280,467,1953,22
1/16/11,1438,0.879999995,0.879999995,0,0,0,0.850000024,0,0,20,81,871,1435,22
1/17/11,3021,1.840000033,1.840000033,0,0,0,1.830000043,0.01,0,33,144,1263,1554,22
1/18/11,3781,2.309999943,2.309999943,0,0,0.479999989,1.830000043,0,0,33,131,1276,1545,22
1/19/11,6438,3.930000067,3.930000067,0,0.07,0.5,3.349999905,0.01,1,70,223,1146,1771,22
1/20/11,6327,3.859999895,3.859999895,0,0.289999992,0.49000001,3.049999952,0.02,4,57,220,1159,1734,22
1/21/11,7401,4.510000229,4.510000229,0,0.209999993,0.75,3.539999962,0.01,4,94,221,1021,1831,22
1/22/11,8311,5.070000172,5.070000172,0,0.129999995,0.460000008,4.460000038,0.02,3,79,186,603,1754,22
1/23/11,5706,3.480000019,3.480000019,0,0,0,3.369999886,0.01,0,52,323,539,1845,22
1/24/11,10275,7.059999943,7.059999943,0,1.100000024,3.059999943,2.309999943,0.01,15,100,176,1149,1866,22
1/25/11,6808,4.150000095,4.150000095,0,0,0.870000005,3.279999971,0,1,86,254,985,1857,22
1/26/11,5639,3.440000057,3.440000057,0,0.319999993,0,3.119999886,0,60,67,203,734,1988,22
1/27/11,6090,3.710000038,3.710000038,0,0.150000006,0.579999983,2.980000019,0,2,65,190,1183,1710,22
1/28/11,8135,4.960000038,4.960000038,0,0.200000003,1.399999976,3.359999895,0.01,4,104,191,1141,1835,22
1/29/11,8654,5.28000021,5.28000021,0,0,0,5.28000021,0,1,112,310,876,1993,22
1/30/11,5613,3.420000076,3.420000076,0,0,0,3.420000076,0.01,0,68,213,682,1736,22
1/31/11,9644,6.599999905,6.599999905,0,2.140000105,2.200000048,1.690000057,0,26,91,193,754,1916,22
2/1/11,6810,4.150000095,4.150000095,0,0.140000001,0.370000005,3.630000114,0.01,5,72,243,1120,1817,22
2/2/11,7452,4.550000191,4.550000191,0,0.49000001,1.330000043,2.730000019,0,7,95,215,1029,1863,22
2/3/11,3649,2.230000019,2.230000019,0,0,0,2.220000029,0,1,46,134,836,1583,22
2/4/11,7306,4.460000038,4.460000038,0,0.560000002,1.460000038,2.269999981,0.01,9,85,165,775,1771,22
2/5/11,3453,2.109999895,2.109999895,0,0.119999997,0,1.980000019,0,22,43,193,702,1764,22
2/6/11,7224,4.409999847,4.409999847,0,0.540000021,0.569999993,3.289999962,0.01,58,65,224,630,2020,22
2/7/11,10716,6.679999828,6.679999828,0,1.360000014,2.170000076,3.039999962,0.01,17,99,145,1069,1846,22
2/8/11,7235,4.409999847,4.409999847,0,0.230000004,0.579999983,3.599999905,0.01,29,70,166,725,1842,22
2/9/11,5043,3.079999924,3.079999924,0,0.409999996,0,2.630000114,0,56,61,197,756,1956,22
2/10/11,6445,3.930000067,3.930000067,0,0.140000001,1.110000014,2.690000057,0,2,75,152,1121,1698,22
2/11/11,6955,4.239999771,4.239999771,0,0.540000021,0.5,3.200000048,0.01,9,90,192,759,1805,22
2/12/11,3730,2.279999971,2.279999971,0,0,0,2.279999971,0,1,58,212,734,1716,22
2/13/11,10575,6.449999809,6.449999809,0,0.810000002,1.149999976,4.429999828,0,27,140,253,540,2144,22
2/14/11,10082,6.400000095,6.400000095,0,2.029999971,1.289999962,2.890000105,0.01,28,95,175,662,1920,22
2/15/11,8805,5.369999886,5.369999886,0,0.689999998,0.939999998,3.710000038,0.01,11,105,218,650,1898,22
2/16/11,7076,4.320000172,4.320000172,0,0.07,1.00999999,3.200000048,0,1,82,173,679,1730,22
2/17/11,7110,4.429999828,4.429999828,0,0.370000005,0.349999994,3.599999905,0.01,8,80,197,789,1803,22
2/18/11,8950,5.460000038,5.460000038,0,0.349999994,0.699999988,4.400000095,0,10,84,199,1096,1822,22
2/19/11,6294,3.839999914,3.839999914,0,0,0,3.710000038,0.01,0,82,401,499,2015,22
2/20/11,3726,2.269999981,2.269999981,0,0,0.25999999,2.00999999,0.01,0,51,185,600,1658,22
2/21/11,2673,1.629999995,1.629999995,0,0,0,1.559999943,0,0,43,196,625,1644,22
2/22/11,5323,3.25,3.25,0,0.280000001,0.769999981,2.190000057,0,5,69,174,722,1718,22
2/23/11,6836,4.170000076,4.170000076,0,0.569999993,0.720000029,2.869999886,0,10,99,176,694,1820,22
2/24/11,7867,4.860000134,4.860000134,0,0.540000021,1.899999976,2.349999905,0.02,8,96,196,627,1833,22
2/25/11,5435,3.319999933,3.319999933,0,0,0,3.269999981,0,2,90,173,638,1752,22
2/26/11,10222,6.239999771,6.239999771,0,0,0.460000008,5.769999981,0.01,6,129,246,623,1982,22
2/27/11,7268,4.579999924,4.579999924,0,0,0,4.460000038,0.01,9,76,282,596,1919,22
2/28/11,7636,4.789999962,4.789999962,0,1.159999967,1.340000033,2.200000048,0,25,100,166,772,1914,22
3/1/11,6062,3.700000048,3.700000048,0,0.289999992,0.75999999,2.640000105,0,5,72,236,1030,1817,22
3/2/11,5669,3.460000038,3.460000038,0,0.209999993,0.819999993,2.400000095,0,58,78,185,735,1994,22
3/3/11,5587,3.410000086,3.410000086,0,0.07,0.889999986,2.450000048,0,2,68,153,1070,1671,22
3/4/11,6466,3.940000057,3.940000057,0,0,0.230000004,3.710000038,0,4,114,182,768,1836,22
3/5/11,10025,6.170000076,6.170000076,0,0.170000002,0.200000003,5.71999979,0.039999999,8,126,403,471,2183,22
3/6/11,8353,5.099999905,5.099999905,0,0.310000002,0.529999971,4.25,0.01,10,114,272,708,1998,22
3/7/11,12667,7.730000019,7.730000019,0,0,0.409999996,7.309999943,0.02,6,150,193,686,1974,22
3/8/11,6059,3.700000048,3.700000048,0,0,0,3.690000057,0.01,0,75,186,1063,1727,22
3/9/11,10281,6.340000153,6.340000153,0,1.120000005,2.150000095,2.930000067,0,73,111,189,636,2174,22
3/10/11,12382,7.550000191,7.550000191,0,1.149999976,2.730000019,3.619999886,0,19,122,176,684,1934,22
3/11/11,7482,4.619999886,4.619999886,0,0.330000013,1.090000033,3.160000086,0,31,87,143,701,1882,22
3/12/11,6295,3.839999914,3.839999914,0,0,0,3.809999943,0.029999999,9,66,183,671,1726,22
3/13/11,7173,4.380000114,4.380000114,0,0.25999999,1.200000048,2.900000095,0,14,81,155,564,1772,22
3/14/11,6479,4.150000095,4.150000095,0,0.970000029,0.49000001,2.519999981,0.01,14,72,195,553,1803,22
3/15/11,10981,6.699999809,6.699999809,0,0.439999998,1.129999995,5.130000114,0.01,7,112,214,570,1889,22
3/16/11,10705,6.53000021,6.53000021,0,0.460000008,2.440000057,3.569999933,0,64,138,173,610,2163,22
3/17/11,11214,6.840000153,6.840000153,0,0.449999988,1.820000052,4.53000021,0.01,9,112,217,585,1902,22
3/18/11,10403,6.349999905,6.349999905,0,0.649999976,1.559999943,4,0,34,106,208,651,2028,22
3/19/11,12307,7.78000021,7.78000021,0,0.74000001,2.410000086,4.349999905,0.01,12,107,292,444,2045,22
3/20/11,10657,6.5,6.5,0,0.49000001,1.769999981,4.190000057,0,21,117,220,440,1987,22
3/21/11,10753,6.559999943,6.559999943,0,0.589999974,2.049999952,3.859999895,0,8,105,214,636,1910,22
3/22/11,11548,7.78000021,7.78000021,0,1.980000019,1.840000033,3.410000086,0,27,106,167,645,1920,22
3/23/11,10549,6.429999828,6.429999828,0,0.860000014,2.589999914,2.839999914,0,68,104,185,597,2120,22
3/24/11,10269,6.260000229,6.260000229,0,0.439999998,2.359999895,3.460000038,0,8,107,179,625,1840,22
3/25/11,6369,3.890000105,3.890000105,0,0.340000004,0.579999983,2.930000067,0.01,12,81,142,742,1753,22
3/26/11,11239,7.989999771,7.989999771,0,2.730000019,0.910000026,3.50999999,0,39,88,199,498,2026,22
3/27/11,10154,6.190000057,6.190000057,0,0.059999999,0.74000001,5.320000172,0.01,11,167,227,597,2179,22
3/28/11,10578,6.510000229,6.510000229,0,0.850000024,1.879999995,3.74000001,0.01,23,97,200,1120,1941,22
3/29/11,6222,3.799999952,3.799999952,0,0.370000005,0.680000007,2.660000086,0,5,72,145,707,1666,22
3/30/11,10408,6.480000019,6.480000019,0,1.159999967,1.529999971,3.640000105,0,21,148,192,573,2148,22
3/31/11,10658,6.619999886,6.619999886,0,0.870000005,2.279999971,3.339999914,0.01,13,110,203,662,1946,22
4/1/11,11096,6.769999981,6.769999981,0,0.419999987,1.74000001,4.480000019,0,9,98,201,667,1860,22
4/2/11,7634,4.659999847,4.659999847,0,0.079999998,0.49000001,4.090000153,0,7,88,224,551,1838,22
4/3/11,10456,6.380000114,6.380000114,0,0.230000004,1.649999976,4.510000229,0,12,153,239,558,2187,22
4/4/11,12553,9.159999847,9.159999847,0,3.349999905,1.970000029,2.650000095,0.029999999,36,85,180,682,1924,22
4/5/11,10494,6.400000095,6.400000095,0,1.330000043,2.099999905,2.950000048,0,23,90,192,689,1904,22
4/6/11,10168,6.420000076,6.420000076,0,0.620000005,2.420000076,3.150000095,0,9,153,181,572,2109,22
4/7/11,8726,5.320000172,5.320000172,0,1,1.350000024,2.930000067,0.01,19,105,192,576,1921,22
4/8/11,13110,8.119999886,8.119999886,0,1.450000048,1.419999957,5.079999924,0.01,42,133,177,544,2127,22
4/9/11,7045,4.429999828,4.429999828,0,0.74000001,0.779999971,2.75,0.01,10,73,220,642,1832,22
4/10/11,11743,8.380000114,8.380000114,0,2.390000105,0.680000007,4.400000095,0,24,113,201,597,1969,22
4/11/11,10517,7.260000229,7.260000229,0,1.419999957,2.299999952,2.900000095,0.01,16,95,181,770,1863,22
4/12/11,8586,5.239999771,5.239999771,0,0.639999986,1.620000005,2.950000048,0,9,99,204,1051,1859,22
4/13/11,10562,6.440000057,6.440000057,0,0.639999986,2.789999962,2.99000001,0,12,177,170,714,2148,22
4/14/11,10343,6.309999943,6.309999943,0,1.120000005,1.320000052,3.869999886,0,42,87,178,1037,1989,22
4/15/11,11535,7.039999962,7.039999962,0,0.129999995,0.319999993,6.460000038,0,9,110,243,560,1945,22
4/16/11,16062,12.40999985,12.40999985,0,4.71999979,2.099999905,3.650000095,0.01,52,95,188,502,2084,22
4/17/11,15223,9.289999962,9.289999962,0,0.5,3.99000001,4.760000229,0,9,152,335,425,2198,22
4/18/11,10135,6.179999828,6.179999828,0,1.440000057,1.399999976,3.339999914,0,22,91,165,774,1873,22
4/19/11,8253,5.03000021,5.03000021,0,0.280000001,0.959999979,3.74000001,0,7,83,171,760,1767,22
4/20/11,10416,6.849999905,6.849999905,0,1.570000052,0.409999996,4.380000114,0,21,105,163,723,1918,22
4/21/11,11496,7.079999924,7.079999924,0,0.349999994,1.679999948,4.949999809,0.01,12,154,200,606,2078,22
4/22/11,8823,5.380000114,5.380000114,0,0.340000004,1.50999999,3.5,0.01,5,103,239,638,1892,22
4/23/11,10415,6.920000076,6.920000076,0,1.360000014,2.400000095,2.720000029,0,19,88,160,405,1839,22
4/24/11,12054,8.130000114,8.130000114,0,2.029999971,0.850000024,4.679999828,0.01,27,107,183,637,1969,22
4/25/11,11814,7.349999905,7.349999905,0,1.379999995,2.799999952,2.910000086,0,18,120,176,660,1942,22
4/26/11,11121,6.78000021,6.78000021,0,1.120000005,2.950000048,2.650000095,0,37,113,155,666,1977,22
4/27/11,12712,7.75,7.75,0,0.649999976,2.829999924,4.239999771,0,12,185,234,597,2246,22
4/28/11,10255,6.260000229,6.260000229,0,0.850000024,2.25,3.130000114,0.01,75,111,190,637,2195,22
4/29/11,11041,6.739999771,6.739999771,0,0.419999987,0.920000017,4.599999905,0.02,9,94,144,846,1960,22
4/30/11,11028,6.730000019,6.730000019,0,0.150000006,1.309999943,5.230000019,0.01,5,101,225,1109,1881,22
5/1/11,13205,8.989999771,8.989999771,0,2.980000019,1.779999971,3.539999962,0,43,88,340,901,2255,22
5/2/11,11284,6.880000114,6.880000114,0,0.639999986,2.519999981,3.569999933,0.029999999,14,115,213,601,1952,22
5/3/11,11032,6.730000019,6.730000019,0,0.479999989,2.339999914,3.829999924,0,9,113,201,724,1891,22
5/4/11,11129,6.789999962,6.789999962,0,0.439999998,1.049999952,5.239999771,0.029999999,8,114,196,770,1884,22
5/5/11,11899,7.260000229,7.260000229,0,0.639999986,2.809999943,3.779999971,0,10,104,194,750,1891,22
5/6/11,12272,7.489999771,7.489999771,0,0.289999992,2.420000076,4.739999771,0,40,131,235,700,2191,22
5/7/11,11026,6.730000019,6.730000019,0,0.579999983,1.210000038,4.820000172,0.01,11,156,234,436,2109,22
5/8/11,10422,6.360000134,6.360000134,0,0.610000014,1.279999971,4.440000057,0.01,13,113,242,557,1967,22
5/9/11,15019,10.13000011,10.13000011,0,1.889999986,2.539999962,4.960000038,0,27,130,185,590,2033,22
5/10/11,11550,7.050000191,7.050000191,0,0.889999986,2.710000038,3.410000086,0.01,12,116,182,675,1909,22
5/11/11,13614,8.369999886,8.369999886,0,1.059999943,2.799999952,4.46999979,0,24,179,164,663,2219,22
5/12/11,10639,6.489999771,6.489999771,0,0.419999987,2.940000057,3.079999924,0,6,121,203,676,1924,22
5/13/11,13670,8.340000153,8.340000153,0,1.460000038,1.75,5.110000134,0,34,130,199,665,2069,22
5/14/11,10430,6.360000134,6.360000134,0,0.449999988,2.400000095,3.400000095,0,7,115,163,632,1858,22
5/15/11,11484,7.53000021,7.53000021,0,1.940000057,2.390000105,2.809999943,0,30,164,168,530,2200,22
5/16/11,14180,9.109999657,9.109999657,0,1.940000057,2.25,4.440000057,0.01,49,122,181,575,2111,22
5/17/11,11600,7.079999924,7.079999924,0,0.810000002,2.5,3.74000001,0,17,119,170,688,1895,22
5/18/11,10509,6.739999771,6.739999771,0,1.75,2.420000076,2.309999943,0,23,91,201,768,1921,22
5/19/11,14174,8.649999619,8.649999619,0,0.949999988,1.970000029,5.579999924,0,18,140,171,659,1966,22
5/20/11,8251,5.03000021,5.03000021,0,0.50999999,0.680000007,3.819999933,0,31,83,219,756,1958,22
5/21/11,10244,6.25,6.25,0,0.74000001,2.160000086,3.089999914,0.01,11,98,161,723,1825,22
5/22/11,14048,8.800000191,8.800000191,0,0.99000001,2.480000019,4.889999866,0.219999999,31,172,242,492,2332,22
5/23/11,13933,8.710000038,8.710000038,0,3.200000048,2.170000076,3.180000067,0,42,105,199,633,2045,22
5/24/11,12263,7.480000019,7.480000019,0,0.49000001,3.190000057,3.730000019,0.01,26,126,192,704,2005,22
5/25/11,15180,9.789999962,9.789999962,0,1.700000048,3.910000086,3.74000001,0.01,24,197,178,589,2261,22
5/26/11,11708,7.380000114,7.380000114,0,2.049999952,2.170000076,2.950000048,0,41,126,138,654,2054,22
5/27/11,11695,7.25,7.25,0,0.370000005,3.25,3.5,0,6,106,317,527,2049,22
5/28/11,12453,7.599999905,7.599999905,0,1.039999962,2.50999999,4.039999962,0.01,19,103,283,620,2075,22
5/29/11,7795,4.75,4.75,0,0.129999995,0.75,3.819999933,0.01,4,94,286,587,1929,22
5/30/11,11289,6.889999866,6.889999866,0,0.409999996,2.24000001,4.21999979,0.01,8,135,297,610,2081,22
5/31/11,10633,6.489999771,6.489999771,0,0.430000007,2.680000067,3.230000019,0,7,114,169,1001,1840,22
6/1/11,11808,7.199999809,7.199999809,0,0.860000014,3.890000105,2.390000105,0,12,121,155,644,1893,22
6/2/11,10153,6.190000057,6.190000057,0,0.430000007,2.140000105,3.529999971,0.01,6,98,227,628,1878,22
6/3/11,10725,6.539999962,6.539999962,0,0.079999998,0.629999995,5.75,0,6,104,220,712,1895,22
6/4/11,7262,4.429999828,4.429999828,0,0.180000007,0.230000004,3.99000001,0.01,4,68,183,753,1732,22
6/5/11,6033,3.680000067,3.680000067,0,0,0,3.670000076,0,1,88,201,751,1777,22
6/6/11,12053,7.650000095,7.650000095,0,1.529999971,2.25,3.630000114,0,25,113,178,669,1964,22
6/7/11,10690,6.519999981,6.519999981,0,0.319999993,2.319999933,3.799999952,0,7,112,199,661,1894,22
6/8/11,13259,8.229999542,8.229999542,0,1.360000014,2.799999952,3.660000086,0,75,115,172,601,2158,22
6/9/11,10415,6.369999886,6.369999886,0,0.419999987,2.720000029,3.220000029,0.01,9,122,204,734,1934,22
6/10/11,11484,7.039999962,7.039999962,0,0.709999979,1.669999957,4.449999809,0.01,20,107,210,610,1978,22
6/11/11,10593,6.460000038,6.460000038,0,0.289999992,0.600000024,5.559999943,0,4,142,303,471,2063,22
6/12/11,10652,6.5,6.5,0,0.280000001,1.600000024,4.539999962,0.01,8,135,187,647,1920,22
6/13/11,14154,8.779999733,8.779999733,0,2.130000114,2.109999895,4.289999962,0,36,128,134,589,1993,22
6/14/11,12248,7.46999979,7.46999979,0,0.209999993,3.460000038,3.769999981,0.01,6,142,191,635,1934,22
6/15/11,10401,6.360000134,6.360000134,0,1.269999981,0.720000029,4.179999828,0.01,71,76,207,673,2100,22
6/16/11,11075,6.760000229,6.760000229,0,0.280000001,2.099999905,4.170000076,0.02,10,117,172,683,1873,22
6/17/11,11404,7.019999981,7.019999981,0,1.049999952,1.460000038,4.369999886,0,22,102,189,780,1943,22
6/18/11,10529,6.420000076,6.420000076,0,0.289999992,1.139999986,4.980000019,0.01,6,128,336,840,2096,22
6/19/11,11531,7.03000021,7.03000021,0,0.779999971,1.600000024,4.550000191,0.01,68,154,201,480,2391,22
6/20/11,13533,8.390000343,8.390000343,0,1.929999948,2.970000029,3.25,0,26,112,167,646,1947,22
6/21/11,11097,6.769999981,6.769999981,0,0.280000001,3.349999905,2.880000114,0,9,121,139,655,1832,22
6/22/11,13674,8.5,8.5,0,1.940000057,1.389999986,5.019999981,0,75,128,194,550,2352,22
6/23/11,11224,6.949999809,6.949999809,0,1.730000019,1.210000038,3.980000019,0,30,98,154,653,1926,22
6/24/11,11231,6.849999905,6.849999905,0,0.639999986,1.440000057,4.769999981,0,18,100,205,648,1917,22
6/25/11,7572,4.619999886,4.619999886,0,0,0,4.619999886,0,6,76,202,722,1783,22
6/26/11,12776,7.789999962,6.210000038,1.609339952,2.210000038,1.570000052,4.010000229,0,79,116,347,403,2446,22
6/27/11,7835,5.440000057,0,5.43956995,3.829999924,0,1.610000014,0,30,20,0,1390,1502,22
6/28/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
6/29/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
6/30/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
7/1/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
7/2/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
7/3/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
7/4/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
7/5/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
7/6/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
7/7/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
7/8/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
7/9/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
7/10/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
7/11/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
7/12/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
7/13/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
7/14/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
7/15/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
7/16/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
7/17/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
7/18/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
7/19/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
7/20/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
7/21/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
7/22/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
7/23/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
7/24/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
7/25/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
7/26/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
7/27/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
7/28/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
7/29/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
7/30/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
7/31/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
8/1/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
8/2/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
8/3/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
8/4/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
8/5/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
8/6/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
8/7/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
8/8/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
8/9/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
8/10/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
8/11/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
8/12/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
8/13/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
8/14/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
8/15/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
8/16/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
8/17/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
8/18/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
8/19/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
8/20/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
8/21/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
8/22/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
8/23/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
8/24/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
8/25/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
8/26/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
8/27/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
8/28/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
8/29/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
8/30/11,0,0,0,0,0,0,0,0,0,0,0,1440,1274,22
