ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,id
8/20/12,818,0.660000026,0.660000026,0,0,0,0.629999995,0,0,29,30,1381,2078,18
8/21/12,9704,7.769999981,7.769999981,0.413940012,1.149999976,0.959999979,5.619999886,0.02,19,126,269,654,3080,18
8/22/12,11168,8.949999809,8.949999809,1.03192997,0.330000013,1.169999957,7.380000114,0.029999999,5,153,335,562,3260,18
8/23/12,9401,7.53000021,7.53000021,0,0.239999995,0.930000007,6.320000172,0,5,133,235,700,2972,18
8/24/12,7112,5.699999809,5.699999809,0.940339983,0.400000006,0.689999998,4.590000153,0.02,6,104,224,759,2855,18
8/25/12,7385,5.920000076,5.920000076,0,0.949999988,0.75,4.150000095,0.01,12,88,250,721,2910,18
8/26/12,12143,9.729999542,9.729999542,0,0.779999971,0.75999999,8.130000114,0.029999999,12,133,354,649,3286,18
8/27/12,7640,6.119999886,6.119999886,0,0.49000001,0.819999993,4.710000038,0.02,10,74,216,757,2778,18
8/28/12,9046,7.25,7.25,0,0.239999995,0.529999971,6.460000038,0.01,10,97,303,640,3016,18
8/29/12,7078,5.670000076,5.670000076,0,0,0,5.639999866,0.01,8,75,265,493,2835,18
8/30/12,7925,6.349999905,6.349999905,0,0.939999998,0.660000026,4.699999809,0.01,13,84,252,659,2877,18
8/31/12,10107,8.100000381,8.100000381,0,0.75,0.74000001,6.550000191,0,12,85,305,566,3004,18
9/1/12,10071,8.069999695,8.069999695,0,0.589999974,0.99000001,6.480000019,0.01,12,112,287,578,3050,18
9/2/12,13406,10.73999977,10.73999977,0,0.879999995,0.829999983,8.899999619,0.02,18,160,325,587,3374,18
9/3/12,9880,7.909999847,7.909999847,0,0.680000007,0.649999976,6.449999809,0.02,13,176,256,499,3201,18
9/4/12,11770,9.430000305,9.430000305,0,0.939999998,3,5.449999809,0,27,109,179,718,2959,18
