ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,id
9/24/12,6185,4.489999771,4.489999771,0,0.07,0.300000012,4.119999886,0,26,63,157,1144,2305,12
9/25/12,6886,5.090000153,5.090000153,0,1.379999995,0.600000024,3.109999895,0,35,64,143,729,2343,12
9/26/12,14430,10.60000038,10.60000038,0,3.859999895,1.320000052,5.429999828,0,77,91,224,576,2905,12
9/27/12,15235,11.26000023,11.26000023,0,6.670000076,2.109999895,2.49000001,0,95,78,170,637,2907,12
9/28/12,7453,5.519999981,5.519999981,0,2.140000105,0.209999993,3.160000086,0,45,60,162,758,2429,12
9/29/12,11251,8.390000343,8.390000343,0,4.179999828,0.980000019,3.220000029,0,63,69,186,560,2649,12
9/30/12,11986,8.5,8.5,0,1.639999986,1.49000001,5.369999886,0.01,44,132,307,568,2922,12
10/1/12,8472,6.21999979,6.21999979,0,1.639999986,0.709999979,3.880000114,0,33,86,197,621,2502,12
10/2/12,10850,8.380000114,8.380000114,0,4.079999924,1.049999952,3.230000019,0,65,67,158,686,2615,12
10/3/12,9842,7.179999828,7.179999828,0,0.289999992,0.360000014,6.53000021,0,42,92,164,725,2531,12
10/4/12,12951,9.569999695,9.569999695,0,3.539999962,1.340000033,4.679999828,0.01,69,106,179,688,2809,12
10/5/12,12131,8.850000381,8.850000381,0,2.869999886,0.75999999,5.179999828,0,81,83,215,593,2923,12
10/6/12,12996,9.199999809,9.199999809,0,1.279999971,2.5,5.420000076,0,42,116,261,527,2800,12
10/7/12,10966,7.849999905,7.849999905,0,1.889999986,2.589999914,3.369999886,0,47,79,120,1098,2472,12
10/8/12,9839,6.949999809,6.949999809,0,1.330000043,2.5,3.119999886,0,26,99,241,654,2586,12
10/9/12,8438,5.960000038,5.960000038,0,1.970000029,1.629999995,2.359999895,0.01,30,75,144,740,2366,12
10/10/12,9371,6.679999828,6.679999828,0,1.850000024,1.269999981,3.549999952,0.01,40,81,190,698,2545,12
10/11/12,7249,5.440000057,5.440000057,0,1.610000014,0.610000014,3.200000048,0.02,42,51,123,958,2318,12
10/12/12,11192,8.210000038,8.210000038,0,1.529999971,1.340000033,5.269999981,0,50,93,209,735,2679,12
10/13/12,9880,7.019999981,7.019999981,0,2.630000114,1.710000038,2.680000067,0,39,81,171,615,2464,12
10/14/12,6031,4.320000172,4.320000172,0,0.540000021,1.190000057,2.579999924,0.01,7,69,225,575,2283,12
10/15/12,12916,9.430000305,9.430000305,0,3.299999952,1.49000001,4.630000114,0,63,99,249,601,2862,12
10/16/12,6644,4.949999809,4.949999809,0,1.279999971,0.519999981,3.150000095,0,33,71,160,673,2375,12
10/17/12,6000,4.460000038,4.460000038,0,0,0,4.449999809,0.01,29,61,193,672,2360,12
10/18/12,8173,5.960000038,5.960000038,0,0.889999986,0.689999998,4.369999886,0,31,90,196,632,2517,12
10/19/12,8096,5.869999886,5.869999886,0,0.209999993,0.230000004,5.429999828,0,40,74,193,657,2519,12
10/20/12,10036,7.289999962,7.289999962,0,1.210000038,2.470000029,3.599999905,0.01,15,108,269,593,2554,12
10/21/12,5188,3.849999905,3.849999905,0,1.129999995,0.059999999,2.670000076,0,24,61,191,603,2326,12
10/22/12,7072,5.21999979,5.21999979,0,1.370000005,0.439999998,3.349999905,0,39,68,163,604,2443,12
10/23/12,6986,4.989999771,4.989999771,0,0.870000005,0.270000011,3.859999895,0,33,76,208,642,2482,12
10/24/12,7780,5.679999828,5.489999771,0.321859986,0.639999986,0.230000004,4.809999943,0,33,81,201,320,2489,12
10/25/12,8740,6.460000038,6.460000038,0,1.070000052,0.649999976,4.739999771,0.01,36,103,150,678,2522,12
10/26/12,7730,5.590000153,5.590000153,0,0,0,5.559999943,0,41,57,201,665,2463,12
10/27/12,17170,12.31000042,12.31000042,0,1.799999952,0.74000001,9.760000229,0,47,109,393,654,3016,12
10/28/12,4310,3.059999943,3.059999943,0,0.129999995,0.25,2.680000067,0,4,49,261,522,2269,12
10/29/12,8363,6.349999905,6.349999905,0,2.559999943,0.25,3.539999962,0,46,75,155,693,2510,12
10/30/12,6307,4.769999981,4.130000114,0.70599997,0.550000012,0.059999999,4.159999847,0,28,57,367,467,2536,12
10/31/12,8404,6.119999886,6.119999886,0,1.74000001,0.579999983,3.799999952,0,44,80,194,633,2546,12
11/1/12,5977,4.389999866,4.389999866,0,0.629999995,0.140000001,3.569999933,0,26,63,187,659,2350,12
11/2/12,13748,10.09000015,10.09000015,0,4.170000076,1.870000005,4.050000191,0,73,117,174,566,2874,12
11/3/12,16736,11.92000008,11.92000008,0,5.21999979,2.779999971,3.920000076,0,87,104,218,530,2993,12
11/4/12,6063,4.28000021,4.28000021,0,0.920000017,0.430000007,2.930000067,0,13,103,236,554,2440,12
11/5/12,9155,6.710000038,6.710000038,0,1.129999995,0.610000014,3.450000048,0.01,27,95,221,505,2731,12
11/6/12,11086,8.079999924,8.079999924,0,1.909999967,0.540000021,5.639999866,0,55,97,212,580,2724,12
11/7/12,6427,4.659999847,4.659999847,0,0.550000012,0.109999999,4,0,33,78,205,594,2475,12
11/8/12,8412,6.639999866,6.639999866,0,3.25,0.25999999,3.130000114,0,53,56,173,663,2504,12
11/9/12,7218,5.199999809,5.199999809,0,0.519999981,0.319999993,4.340000153,0.01,35,56,208,681,2442,12
11/10/12,12867,9.390000343,9.390000343,0,4.260000229,1.879999995,3.25,0.01,61,86,231,646,2792,12
11/11/12,6509,4.829999924,4.829999924,0,2.200000048,0.850000024,1.779999971,0.01,28,65,222,606,2424,12
11/12/12,5443,3.839999914,3.839999914,0,0.180000007,0.680000007,2.980000019,0,8,65,224,645,2283,12
11/13/12,7296,5.380000114,5.380000114,0,0,0,5.380000114,0,36,61,186,633,2450,12
11/14/12,6373,4.769999981,4.769999981,0,0.409999996,0.239999995,4.110000134,0.01,26,63,150,648,2289,12
11/15/12,4966,3.589999914,3.589999914,0,0.389999986,0.209999993,2.980000019,0.01,22,48,138,735,2189,12
11/16/12,9006,6.570000172,6.570000172,0,2.039999962,1.590000033,2.930000067,0,45,64,147,591,2452,12
11/17/12,12420,9,9,0,2.779999971,2.720000029,3.5,0,54,81,202,665,2678,12
11/18/12,6962,4.920000076,4.920000076,0,1.75,0.779999971,2.380000114,0.01,27,61,220,545,2393,12
11/19/12,10251,7.340000153,7.340000153,0,1.779999971,0.340000004,5.210000038,0.02,48,98,218,619,2683,12
11/20/12,8639,6.230000019,6.230000019,0,0.980000019,0.469999999,4.78000021,0,45,68,229,612,2570,12
11/21/12,8516,6.340000153,6.340000153,0,0.600000024,0.730000019,4.989999771,0,35,64,196,685,2447,12
11/22/12,6751,4.860000134,4.860000134,0,0,0,4.849999905,0,10,46,383,447,2528,12
11/23/12,8886,6.599999905,6.599999905,0,1.929999948,0.970000029,3.690000057,0,39,46,287,642,2593,12
11/24/12,4088,2.910000086,2.910000086,0,0,0,2.910000086,0,6,42,217,633,2178,12
11/25/12,8359,6.440000057,6.440000057,0,2.119999886,0.460000008,3.849999905,0,38,41,251,565,2509,12
11/26/12,7948,6.010000229,6.010000229,0,1.120000005,0.029999999,4.840000153,0,38,69,191,644,2528,12
11/27/12,8169,6.130000114,6.130000114,0,1.769999981,0.209999993,4.150000095,0,42,61,210,648,2619,12
11/28/12,5579,4.230000019,4.230000019,0,0,0,4.230000019,0,27,56,180,693,2323,12
11/29/12,5022,3.779999971,3.779999971,0,1,0.25999999,2.5,0,27,51,179,664,2301,12
11/30/12,14481,11.22000027,11.22000027,0,6.300000191,1.340000033,3.579999924,0,86,86,159,1109,2930,12
12/1/12,8614,6.079999924,6.079999924,0,0,0.379999995,5.699999809,0.01,5,75,360,480,2519,12
12/2/12,9463,7.269999981,7.269999981,0,1.940000057,0.330000013,4.989999771,0.01,38,68,258,565,2598,12
12/3/12,8185,5.96999979,5.96999979,0,0.540000021,0.109999999,5.309999943,0.01,31,82,223,590,2523,12
12/4/12,6939,5.039999962,5.039999962,0,0,0,5.039999962,0,35,65,192,720,2430,12
12/5/12,8539,6.590000153,6.590000153,0,1.50999999,0.07,5,0,43,68,183,691,2543,12
12/6/12,8637,6.690000057,6.690000057,0,2.410000086,0.300000012,3.970000029,0,43,54,234,637,2550,12
12/7/12,20531,15.85999966,15.85999966,0,10.48999977,2.019999981,3.349999905,0.01,118,91,218,949,3339,12
12/8/12,5495,3.900000095,3.900000095,0,0.479999989,0.49000001,2.920000076,0,13,63,297,564,2429,12
12/9/12,5959,4.489999771,4.489999771,0,1.419999957,0.319999993,2.74000001,0,17,77,296,579,2519,12
12/10/12,6155,4.369999886,4.369999886,0,0,0,4.349999905,0.01,5,81,241,669,2335,12
12/11/12,6572,5.059999943,5.059999943,0,1.169999957,0.280000001,3.609999895,0,32,60,177,646,2384,12
12/12/12,6678,4.880000114,4.880000114,0,0.439999998,0.300000012,4.139999866,0.01,24,55,191,662,2326,12
12/13/12,9639,6.96999979,6.96999979,0,1.980000019,1.039999962,3.950000048,0,39,80,282,461,2678,12
12/14/12,17254,13.10000038,13.10000038,0,6.940000057,1.399999976,4.739999771,0.01,97,75,174,704,3053,12
12/15/12,6761,4.789999962,4.789999962,0,0.670000017,0.270000011,3.839999914,0.01,13,51,264,685,2344,12
12/16/12,6427,4.630000114,4.630000114,0,0.379999995,0.059999999,4.170000076,0,28,61,283,593,2544,12
12/17/12,3370,2.400000095,2.400000095,0,0,0,2.390000105,0.01,5,38,209,553,2158,12
12/18/12,8236,6.21999979,6.21999979,0,1.49000001,0.5,4.21999979,0,39,63,219,717,2513,12
12/19/12,8780,6.539999962,6.539999962,0,2.559999943,0.769999981,3.210000038,0,44,60,185,704,2542,12
12/20/12,12923,9.340000153,9.340000153,0,3.150000095,2.140000105,4.050000191,0,58,81,187,539,2673,12
12/21/12,11764,9.170000076,9.170000076,0,4.619999886,0.50999999,4.039999962,0,40,74,233,677,2743,12
12/22/12,6226,4.559999943,4.559999943,0,0.129999995,0.430000007,3.99000001,0.01,15,83,294,619,2520,12
12/23/12,5552,3.920000076,3.920000076,0,0,0,3.920000076,0,10,68,306,423,2446,12
12/24/12,6427,4.539999962,4.539999962,0,0.810000002,1.529999971,2.190000057,0,12,77,230,506,2353,12
12/25/12,9379,6.619999886,3.400000095,17.70277023,0,1.840000033,4.78000021,0.01,1,92,332,502,2399,12
12/26/12,9143,6.650000095,6.650000095,0,1.860000014,0.779999971,3.970000029,0,28,77,206,1113,2502,12
12/27/12,3632,2.559999943,2.559999943,0,0,0,2.559999943,0.01,4,48,203,753,2176,12
12/28/12,10886,8.220000267,8.220000267,0,2.980000019,0.660000026,4.570000172,0,28,102,247,606,2664,12
12/29/12,5510,3.890000105,3.890000105,0,0,0,3.880000114,0.01,5,79,248,641,2347,12
12/30/12,9512,6.900000095,6.900000095,0,0.730000019,1.5,4.670000076,0,25,110,230,769,2581,12
12/31/12,4068,2.869999886,2.869999886,0,0,0,2.869999886,0,6,63,231,648,2261,12
1/1/13,8957,6.449999809,6.449999809,0,1.379999995,0.75999999,4.230000019,0.01,20,91,273,642,2847,12
1/2/13,7820,5.820000172,5.820000172,0,1.830000043,0.75999999,3.220000029,0,35,78,209,629,2512,12
1/3/13,2354,1.710000038,1.710000038,0,0,0,1.710000038,0,2,32,154,726,2010,12
1/4/13,10976,8.770000458,8.770000458,0,6.849999905,1.039999962,0.889999986,0,66,36,175,1108,2659,12
1/5/13,5273,3.869999886,3.869999886,0,1.570000052,0.180000007,2.109999895,0.01,20,34,219,670,2267,12
1/6/13,12042,9.029999733,9.029999733,0,3.779999971,1.039999962,4.190000057,0.01,58,71,250,643,2767,12
1/7/13,10826,8.020000458,8.020000458,0,2.470000029,0.709999979,4.800000191,0,53,78,244,609,2717,12
1/8/13,10502,7.980000019,7.980000019,0,4.119999886,0.579999983,3.269999981,0,69,67,164,683,2662,12
1/9/13,8009,5.900000095,5.900000095,0,2.039999962,1.149999976,2.720000029,0,39,60,190,609,2456,12
1/10/13,10336,7.570000172,7.570000172,0,2.859999895,0.660000026,4.039999962,0,44,101,311,535,2804,12
1/11/13,6844,4.920000076,4.920000076,0,0.860000014,0.340000004,3.710000038,0,29,75,177,670,2397,12
1/12/13,4781,3.480000019,3.480000019,0,0.50999999,0.5,2.460000038,0,12,50,160,732,2163,12
1/13/13,9502,6.940000057,6.940000057,0,1.129999995,0.569999993,5.230000019,0.01,29,92,290,525,2647,12
1/14/13,13221,9.430000305,9.430000305,0,2.049999952,1.179999948,6.159999847,0,54,121,243,618,2854,12
1/15/13,7782,6.139999866,6.139999866,0,1.75999999,0.039999999,4.340000153,0,44,58,175,661,2480,12
1/16/13,8021,5.920000076,5.920000076,0,1.360000014,0.430000007,4.090000153,0,33,65,181,659,2410,12
1/17/13,6460,4.71999979,4.71999979,0,0.519999981,0.699999988,3.49000001,0.02,24,75,202,604,2394,12
1/18/13,15259,11.86999989,11.86999989,0,6.590000153,2.380000114,2.900000095,0,78,86,132,747,2844,12
1/19/13,5855,4.170000076,4.170000076,0,0.620000005,0.340000004,3.200000048,0.01,16,63,360,451,2569,12
1/20/13,4701,3.339999914,3.339999914,0,0.379999995,0.07,2.890000105,0,7,59,242,631,2323,12
1/21/13,5870,4.139999866,4.139999866,0,0.230000004,0.090000004,3.819999933,0,14,73,265,586,2405,12
1/22/13,6875,5.289999962,5.289999962,0,0.610000014,0.180000007,4.510000229,0,34,62,162,708,2373,12
1/23/13,8621,6.630000114,6.630000114,0,2.49000001,0.479999989,3.660000086,0,46,66,177,661,2542,12
1/24/13,6713,5.010000229,5.010000229,0,0.5,0.07,4.440000057,0,31,66,198,547,2421,12
1/25/13,15637,12.13000011,12.13000011,0,6.409999847,1.289999962,4.380000114,0.01,79,96,199,672,3005,12
1/26/13,6811,4.96999979,4.96999979,0,1.070000052,0.140000001,3.75999999,0,12,69,231,826,2331,12
1/27/13,6264,4.420000076,4.420000076,0,0.870000005,0.879999995,2.670000076,0.01,12,58,264,692,2358,12
1/28/13,9074,6.570000172,6.570000172,0,1,0.75999999,4.809999943,0,26,91,264,81,2571,12
1/29/13,7131,5.420000076,5.420000076,0,1.649999976,0.370000005,3.349999905,0.01,41,53,198,599,2448,12
1/30/13,7235,5.449999809,5.449999809,0,0.469999999,0.349999994,4.619999886,0,36,58,188,680,2405,12
1/31/13,6684,4.880000114,4.880000114,0,0.460000008,0.100000001,4.309999943,0,30,81,183,682,2432,12
2/1/13,5562,4.010000229,4.010000229,0,0.870000005,0.150000006,2.99000001,0,26,49,173,698,2276,12
2/2/13,4828,3.410000086,3.410000086,0,0.039999999,0.379999995,2.980000019,0,6,73,183,703,2206,12
2/3/13,9939,7.269999981,7.269999981,0,2.440000057,0.479999989,4.349999905,0,30,73,334,557,2665,12
2/4/13,9393,7.019999981,7.019999981,0,1.889999986,0.150000006,4.96999979,0,49,78,208,638,2589,12
