ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,id
10/9/13,12348,8.409999847,8.409999847,0,2.160000086,3.349999905,2.869999886,0,40,94,173,1103,2098,10
10/10/13,4253,2.900000095,2.900000095,0,0,0,2.900000095,0,8,46,155,715,1704,10
10/11/13,5311,3.619999886,3.619999886,0,0,0,3.579999924,0.029999999,9,49,158,809,1737,10
10/12/13,11227,7.650000095,7.650000095,0,0.920000017,0.230000004,6.489999771,0,20,114,217,589,2036,10
10/13/13,9042,6.159999847,6.159999847,0,1.320000052,2.359999895,2.480000019,0,20,79,203,586,1934,10
10/14/13,876,0.600000024,0.600000024,0,0,0,0.600000024,0,0,15,80,646,1466,10
10/15/13,993,0.680000007,0.680000007,0,0,0,0.680000007,0,0,13,98,567,1482,10
10/16/13,2093,1.429999948,1.429999948,0,0,0,1.419999957,0,0,16,141,523,1556,10
10/17/13,4788,3.25999999,3.25999999,0,0,0,3.25999999,0,3,54,229,486,1794,10
10/18/13,6165,4.199999809,4.199999809,0,0,0.379999995,3.799999952,0.02,0,71,331,587,1966,10
10/19/13,17795,12.11999989,12.11999989,0,3.720000029,4.650000095,3.74000001,0,52,139,216,498,2342,10
10/20/13,15649,10.65999985,10.65999985,0,0,0.730000019,9.920000076,0.01,1,150,373,412,2243,10
10/21/13,13171,8.970000267,8.970000267,0,2.690000057,3.480000019,2.789999962,0.01,40,95,148,663,2042,10
10/22/13,12338,8.399999619,8.399999619,0,1.940000057,3.130000114,3.319999933,0.01,34,101,158,715,2041,10
10/23/13,13966,9.510000229,9.510000229,0,1.74000001,3.619999886,4.150000095,0,27,105,209,616,2082,10
10/24/13,19024,12.96000004,12.96000004,0,5.630000114,5.039999962,2.25,0,78,132,106,697,2316,10
10/25/13,10891,7.539999962,7.539999962,0,1.720000029,1.769999981,4.050000191,0,34,99,185,741,2059,10
10/26/13,12714,8.659999847,8.659999847,0,1.679999948,1.309999943,5.659999847,0,45,122,173,1086,2171,10
10/27/13,21420,14.59000015,14.59000015,0,6.320000172,5.159999847,3.109999895,0,92,129,168,537,2460,10
10/28/13,12258,8.369999886,8.369999886,0,2.819999933,2.920000076,2.630000114,0,51,89,95,764,2010,10
10/29/13,15060,10.32999992,10.32999992,0,3.319999933,3.839999914,3.170000076,0,49,103,210,673,2225,10
10/30/13,22904,15.81999969,15.81999969,0,2.599999905,8.479999542,4.730000019,0.01,45,181,191,524,2412,10
10/31/13,18077,12.40999985,12.40999985,0,3.799999952,3.089999914,5.519999981,0.01,69,128,167,628,2351,10
11/1/13,20654,14.06999969,14.06999969,0,5.320000172,5.630000114,3.109999895,0,84,129,82,1145,2342,10
11/2/13,11826,8.050000191,8.050000191,0,0.059999999,0.230000004,7.75,0.01,10,101,390,324,2212,10
11/3/13,19384,13.19999981,13.19999981,0,0,0,12.94999981,0.01,6,89,447,435,2328,10
11/4/13,8351,5.710000038,5.710000038,0,0.689999998,1.519999981,3.49000001,0.01,15,81,176,664,1887,10
11/5/13,14484,10.01000023,10.01000023,0,4.309999943,3.779999971,1.929999948,0,59,89,136,716,2132,10
11/6/13,10045,6.860000134,6.860000134,0,0.409999996,1.129999995,5.320000172,0,7,70,292,573,1980,10
11/7/13,18619,12.88000011,12.88000011,0,4.690000057,4.980000019,3.210000038,0,71,133,129,686,2331,10
