ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,id
4/19/12,246,0.180000007,0.180000007,0,0,0,0.180000007,0,0,6,15,1419,1664,2
4/20/12,9381,6.820000172,6.820000172,0,0.879999995,1.870000005,4.059999943,0,26,160,163,957,2641,2
4/21/12,10025,7.289999962,7.289999962,0,0.910000026,2.210000038,4.170000076,0,23,131,256,405,2665,2
4/22/12,5546,4.03000021,4.03000021,0,0.129999995,0.479999989,3.410000086,0,2,109,178,309,2280,2
4/23/12,6251,4.539999962,4.539999962,0,0.629999995,0.99000001,2.920000076,0,17,102,202,573,2424,2
4/24/12,8043,5.849999905,5.849999905,0,0,0,5.840000153,0,6,143,269,473,2594,2
4/25/12,8626,6.269999981,6.269999981,0,0.079999998,0.620000005,5.510000229,0,6,143,303,474,2650,2
4/26/12,8535,6.199999809,6.199999809,0,0,0,6.190000057,0,11,155,245,482,2630,2
4/27/12,9280,6.75,6.75,0,0,0,6.75,0,20,136,251,556,2657,2
4/28/12,15031,10.93000031,10.93000031,0,1.74000001,3.910000086,5.260000229,0,25,201,198,445,2852,2
4/29/12,3451,2.50999999,2.50999999,0,0,0,2.50999999,0,2,61,220,356,2211,2
4/30/12,10638,7.730000019,7.730000019,0,0.370000005,1.159999967,6.159999847,0,9,131,289,492,2657,2
5/1/12,5914,4.300000191,4.300000191,0,0,0,4.289999962,0.01,5,87,214,747,2317,2
5/2/12,10647,7.739999771,7.739999771,0,0,0.25,7.480000019,0,1,129,267,479,2553,2
5/3/12,5011,3.640000105,3.640000105,0,0,0,3.640000105,0,9,63,251,652,2344,2
5/4/12,9291,6.75,6.75,0,0.079999998,0.899999976,5.71999979,0,3,139,235,615,2516,2
5/5/12,4600,3.339999914,3.339999914,0,0,0,3.309999943,0,2,78,235,374,2304,2
5/6/12,6045,4.389999866,4.389999866,0,0.439999998,0.159999996,3.789999962,0,16,66,163,1117,2252,2
5/7/12,9137,6.639999866,6.639999866,0,0.079999998,1.090000033,5.460000038,0,4,119,295,556,2586,2
5/8/12,7455,5.420000076,5.420000076,0,0,0,5.409999847,0.01,2,107,281,572,2481,2
5/9/12,9449,6.869999886,6.869999886,0,0,0,6.849999905,0.02,3,133,262,537,2565,2
5/10/12,9290,6.75,6.75,0,0,0.25999999,6.369999886,0,0,136,276,507,2565,2
5/11/12,12154,8.840000153,8.840000153,0,0.310000002,1.559999943,6.960000038,0,11,176,282,452,2792,2
