ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,id
5/12/14,4055,2.940000057,2.940000057,0,0,0,2.930000067,0,17,40,45,1338,2136,21
5/13/14,5119,3.710000038,3.710000038,0,0,0,3.710000038,0,2,82,78,1278,2246,21
5/14/14,6113,4.489999771,4.489999771,0,0.370000005,0.170000002,3.890000105,0,20,67,61,1292,2294,21
5/15/14,7171,5.289999962,5.289999962,0,0,0,5.190000057,0,16,95,70,1259,2381,21
5/16/14,14678,10.64999962,10.64999962,0,5.53000021,0.25999999,4.829999924,0,85,87,68,1200,2890,21
5/17/14,7946,5.75,5.75,0,1.74000001,0.469999999,3.539999962,0,40,58,62,1280,2416,21
5/18/14,17759,12.88000011,12.88000011,0,9.140000343,1.460000038,2.25999999,0,132,56,36,1216,3054,21
5/19/14,7768,5.630000114,5.630000114,0,1.460000038,1.220000029,2.940000057,0,26,85,57,1272,2414,21
5/20/14,5564,4.039999962,4.039999962,0,0.550000012,0.400000006,3.039999962,0,14,69,53,1304,2245,21
5/21/14,5081,3.690000057,3.690000057,0,0.370000005,0.209999993,3.099999905,0,18,51,52,1319,2250,21
5/22/14,5017,3.660000086,3.660000086,0,1.110000014,0.600000024,1.909999967,0,14,57,49,1320,2197,21
5/23/14,4250,3.099999905,3.099999905,0,0,0,3.079999924,0,14,48,41,1337,2138,21
5/24/14,3774,2.730000019,2.730000019,0,0.07,0.25999999,2.410000086,0,4,52,74,1310,2224,21
5/25/14,1128,0.839999974,0.839999974,0,0,0,0.819999993,0,1,15,18,1406,1894,21
5/26/14,6308,4.570000172,4.570000172,0,1.409999967,0.790000021,2.359999895,0,20,69,60,1291,2298,21
5/27/14,5994,4.340000153,4.340000153,0,1.269999981,0.540000021,2.460000038,0,21,57,56,1306,2269,21
5/28/14,5870,4.25,4.25,0,0.699999988,0.319999993,3.220000029,0,19,64,56,1301,2275,21
5/29/14,3490,2.529999971,2.529999971,0,0,0,2.529999971,0,10,42,37,1351,2079,21
5/30/14,6670,4.840000153,4.840000153,0,1.299999952,1.159999967,2.369999886,0,21,71,59,1289,2322,21
5/31/14,11335,8.979999542,8.979999542,0,4.869999886,0.540000021,3.480000019,0,53,72,105,1210,2745,21
6/1/14,3729,2.710000038,2.710000038,0,0,0,2.700000048,0,3,50,72,1315,2157,21
6/2/14,6222,4.539999962,4.539999962,0,0.839999974,0.449999988,3.220000029,0,16,72,79,1273,2322,21
6/3/14,2726,2.00999999,2.00999999,0,0,0,1.970000029,0,3,36,46,1355,2049,21
