ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,id
4/12/14,16993,11.05000019,8.81000042,8.416859627,8.890000343,1.120000005,1.029999971,0,87,49,55,1069,2442,26
4/13/14,27100,17.68000031,13.81000042,3.878509998,7.329999924,5.96999979,4.380000114,0,104,202,188,496,3277,26
4/14/14,22613,14.97999954,14.97999954,0,9.989999771,0.670000017,4.320000172,0,139,102,116,603,2998,26
4/15/14,12672,8.279999733,8.279999733,9.656060219,3.119999886,0.189999998,4.980000019,0,58,140,157,560,2639,26
4/16/14,7344,4.769999981,4.769999981,0,0,0.569999993,4.199999809,0,7,111,116,786,2090,26
4/17/14,23143,15.38000011,15.38000011,0,10.85999966,0.620000005,3.890000105,0,133,116,126,497,3036,26
4/18/14,26481,17.23999977,17.23999977,9.656060219,10.65999985,1.350000024,5.230000019,0,156,177,184,326,3501,26
4/19/14,22927,14.94999981,14.94999981,0,8.029999733,2.099999905,4.820000172,0,111,161,200,488,3108,26
4/20/14,17828,11.59000015,11.59000015,3.218679905,5.389999866,0.769999981,5.429999828,0,86,141,184,459,2845,26
4/21/14,21475,13.96000004,13.96000004,6.437369823,6.03000021,0.920000017,7.010000229,0,100,186,223,465,3202,26
4/22/14,18506,12.02999973,12.02999973,0,3.640000105,1.080000043,7.300000191,0,70,173,187,464,2836,26
4/23/14,22433,14.80000019,14.80000019,9.656060219,6.260000229,1.00999999,7.53000021,0,106,196,267,541,3380,26
4/24/14,12105,7.889999866,7.889999866,0,1.639999986,0.899999976,5.349999905,0,31,141,161,606,2425,26
4/25/14,15929,10.35000038,10.35000038,0,3.059999943,0.460000008,6.829999924,0,51,155,239,511,2704,26
4/26/14,22076,14.47000027,14.47000027,0,7.599999905,0.970000029,5.900000095,0,101,172,179,508,3010,26
4/27/14,31535,20.80999947,20.80999947,0,15.60999966,0.920000017,4.289999962,0,196,138,150,446,3487,26
4/28/14,34077,22.14999962,22.14999962,0,11.43000031,2.230000019,8.489999771,0,159,255,237,342,3716,26
4/29/14,18920,12.36999989,12.36999989,0,5.760000229,1.230000019,5.380000114,0,82,147,209,499,2835,26
4/30/14,20409,13.31000042,13.31000042,0,1.110000014,2.25999999,9.93999958,0,30,293,270,427,2995,26
5/1/14,24794,16.12000084,16.12000084,0,7.46999979,1.159999967,7.489999771,0,105,209,222,505,3190,26
5/2/14,21867,14.21000004,14.21000004,0,2.880000114,0.829999983,10.5,0,53,280,265,467,3086,26
5/3/14,37973,25.29999924,25.29999924,0,20.60000038,2,2.690000057,0,270,101,119,500,3817,26
5/4/14,25721,16.71999931,12.27999973,12.31147957,2.359999895,0.170000002,14.18000031,0,36,34,326,551,2726,26
5/5/14,30863,20.43000031,20.43000031,0,12.09000015,1.120000005,7.21999979,0,166,191,183,336,3464,26
5/6/14,32202,21.04999924,21.04999924,0,12.02000046,1.269999981,7.75,0,166,222,232,697,3588,26
5/7/14,28307,19.09000015,19.09000015,0,11.94999981,1.419999957,5.71999979,0,147,177,197,449,3379,26
5/8/14,17626,11.48999977,11.48999977,0,3.690000057,0.620000005,7.170000076,0,59,183,206,560,2762,26
5/9/14,16702,11.14999962,11.14999962,0,8.130000114,0.119999997,2.890000105,0,98,76,105,613,2570,26
5/10/14,26625,17.30999947,17.30999947,0,9.119999886,0.560000002,7.619999886,0,124,206,194,646,3254,26
5/11/14,17915,11.67000008,11.67000008,0,4.989999771,1.080000043,5.599999905,0,79,135,181,556,2732,26
5/12/14,35940,23.43000031,23.43000031,0,14.85999966,1.539999962,7.03000021,0,195,205,228,512,3776,26
5/13/14,21045,13.68000031,13.68000031,22.04800987,8.079999924,0.99000001,4.610000134,0,160,140,173,791,3080,26
5/14/14,26525,17.23999977,17.23999977,0,9.609999657,1,6.630000114,0,140,169,222,487,3252,26
5/15/14,25399,16.53000069,16.53000069,0,7.929999828,1.480000019,7.130000114,0,110,196,269,485,3228,26
5/16/14,16354,10.63000011,10.63000011,0,2.230000019,1.110000014,7.289999962,0,38,205,212,468,2674,26
5/17/14,25086,16.39999962,16.39999962,0,10.60999966,0.670000017,5.130000114,0,149,118,205,455,3151,26
5/18/14,24123,16.32999992,16.32999992,16.25436974,9.390000343,2.420000076,4.519999981,0,164,155,164,586,3264,26
5/19/14,28912,19.04000092,19.04000092,0,11.53999996,0.769999981,6.730000019,0,154,173,224,889,3405,26
5/20/14,13822,9.06000042,9.06000042,0,1.850000024,0.540000021,6.670000076,0,35,169,191,925,2524,26
5/21/14,31207,20.98999977,20.98999977,0,13.93000031,0.449999988,6.610000134,0,183,136,199,437,3480,26
5/22/14,18456,12.34000015,12.34000015,0,2.940000057,1.24000001,8.159999847,0,48,206,274,531,2840,26
5/23/14,18627,12.25,12.25,0,7.369999886,0.5,4.380000114,0,110,89,150,616,2695,26
5/24/14,25215,16.40999985,16.40999985,0,8.180000305,1.929999948,6.309999943,0,110,239,164,508,3063,26
5/25/14,15397,10.02999973,10.02999973,0,3.839999914,0.790000021,5.400000095,0,59,150,164,619,2530,26
5/26/14,35450,23.19000053,23.19000053,0,18.25,1.690000057,3.24000001,0,240,113,161,556,3619,26
5/27/14,22276,14.52999973,14.52999973,0,8.31000042,0.330000013,5.889999866,0,119,131,229,961,2976,26
5/28/14,14583,9.529999733,9.529999733,0,5,0.939999998,3.589999914,0,76,84,156,666,2473,26
5/29/14,25621,16.72999954,16.72999954,0,6.610000134,0.949999988,9.170000076,0,88,262,263,699,3186,26
5/30/14,15888,10.32999992,10.32999992,0,3.049999952,0.330000013,6.949999809,0,52,166,218,664,2613,26
5/31/14,41170,27.05999947,27.05999947,0,18.65999985,1.840000033,6.559999943,0,251,194,197,798,3977,26
6/1/14,15485,10.06999969,10.06999969,0,0.769999981,3.170000076,6.130000114,0,14,247,178,1001,2533,26
6/2/14,32968,21.75,21.75,0,13.85999966,1.190000057,6.710000038,0,193,179,232,773,3562,26
6/3/14,14708,9.600000381,9.600000381,0,2.380000114,0.550000012,6.639999866,0,35,180,227,697,2544,26
6/4/14,15949,10.36999989,10.36999989,0,0.810000002,1.230000019,8.329999924,0,20,221,294,576,2682,26
6/5/14,18294,11.89999962,11.89999962,0,2.369999886,1.870000005,7.659999847,0,36,232,282,552,2816,26
6/6/14,41317,27.07999992,27.07999992,0,18.37000084,1.019999981,7.679999828,0,248,189,245,758,4016,26
6/7/14,23263,15.14999962,15.14999962,0,7.670000076,1.419999957,6.050000191,0,114,172,224,930,3026,26
6/8/14,20270,13.18000031,13.18000031,0,4.699999809,1.299999952,7.179999828,0,68,222,204,946,2840,26
6/9/14,16835,10.98999977,10.98999977,0,2.819999933,1.639999986,6.53000021,0,43,192,251,954,2701,26
6/10/14,32246,21.26000023,21.26000023,0,11.89000034,0.689999998,8.680000305,0,153,225,284,778,3588,26
6/11/14,24032,15.68999958,15.68999958,0,4.900000095,1.75999999,9.029999733,0,69,262,269,840,3110,26
6/12/14,14237,9.25,9.25,0,0.180000007,0.560000002,8.489999771,0,13,208,282,937,2573,26
6/13/14,18850,12.30000019,12.30000019,0,1.75,2.309999943,8.239999771,0,41,234,276,889,2840,26
6/14/14,30992,20.19000053,20.19000053,0,13.11999989,1.700000048,5.369999886,0,177,170,208,885,3409,26
6/15/14,29254,19.04000092,19.04000092,0,11.46000004,0.629999995,6.949999809,0,151,182,218,889,3321,26
6/16/14,23525,15.48999977,15.48999977,0,7.159999847,1.470000029,6.860000134,0,98,183,229,930,3038,26
6/17/14,23298,15.34000015,15.34000015,0,6.829999924,1.360000014,7.150000095,0,91,195,260,894,3065,26
6/18/14,20492,13.82999992,13.82999992,0,7.769999981,0.25,5.820000172,0,99,134,207,1000,2877,26
6/19/14,27064,17.73999977,17.73999977,0,6.21999979,2.269999981,9.25,0,94,286,212,848,3174,26
6/20/14,17684,11.48999977,11.48999977,0,0.460000008,2.25,8.779999733,0,18,247,301,874,2740,26
6/21/14,14153,9.199999809,9.199999809,0,1.389999986,2,5.809999943,0,25,187,191,1037,2402,26
6/22/14,20876,13.56999969,4.909999847,8.658269882,8.659999847,0,4.909999847,0,84,108,151,1097,2642,26
6/23/14,27245,18.62000084,18.62000084,0,9.550000191,2.170000076,6.900000095,0,126,198,195,921,3184,26
6/24/14,31134,20.43000031,20.43000031,0,10.76000023,3.089999914,6.579999924,0,151,248,190,851,3333,26
6/25/14,14895,9.680000305,9.680000305,0,0.059999999,0.930000007,8.68999958,0,8,219,306,907,2569,26
6/26/14,13443,9.239999771,9.239999771,0,5.320000172,0.340000004,3.569999933,0,64,80,188,1108,2391,26
6/27/14,45415,30.03000069,30.03000069,0,21.01000023,4.159999847,4.860000134,0,275,234,143,788,4048,26
6/28/14,21978,14.28999996,14.28999996,13.5184803,4.760000229,2.809999943,6.71999979,0,75,266,178,921,2959,26
6/29/14,15835,10.28999996,10.28999996,0,4.489999771,0.629999995,5.179999828,0,75,107,179,1079,2486,26
6/30/14,20104,13.09000015,13.09000015,0,4.159999847,2.359999895,6.559999943,0,77,203,171,989,2722,26
7/1/14,19264,12.55000019,12.55000019,0,5.139999866,1.419999957,5.980000019,0,76,174,172,1018,2660,26
7/2/14,28785,19.05999947,19.05999947,0,12.13000011,2.319999933,4.610000134,0,158,174,189,919,3204,26
7/3/14,19444,12.65999985,12.65999985,0,5.71999979,1.190000057,5.760000229,0,89,163,165,1023,2669,26
7/4/14,19877,12.92000008,12.92000008,15.12782955,6.590000153,0.709999979,5.619999886,0,151,121,155,1013,2829,26
7/5/14,29951,19.52000046,19.52000046,0,11.84000015,2.859999895,4.809999943,0,177,165,174,924,3237,26
7/6/14,9558,6.210000038,6.210000038,0,0.059999999,2.069999933,4.079999924,0,4,154,138,1144,2089,26
7/7/14,20161,13.10000038,13.10000038,0,2.809999943,5.519999981,4.78000021,0,46,251,156,987,2696,26
7/8/14,15511,10.07999992,10.07999992,0,3.400000095,1.850000024,4.840000153,0,51,149,208,1032,2510,26
7/9/14,13493,8.770000458,8.770000458,0,2.440000057,2.119999886,4.210000038,0,39,146,190,1065,2380,26
7/10/14,21207,13.82999992,13.82999992,0,8.460000038,0.589999974,4.789999962,0,111,122,207,1000,2811,26
7/11/14,31688,20.69000053,20.69000053,0,7.769999981,5.610000134,7.309999943,0,108,336,205,791,3378,26
7/12/14,16912,10.98999977,10.98999977,0,4.699999809,1.169999957,5.119999886,0,81,118,215,1026,2597,26
7/13/14,18245,11.85999966,11.85999966,0,4.489999771,2,5.369999886,0,77,157,169,1037,2610,26
7/14/14,19962,13.06999969,13.06999969,0,5.900000095,1.539999962,5.619999886,0,77,181,191,991,2696,26
7/15/14,30547,20.62999916,20.62999916,0,16.65999985,0.379999995,3.589999914,0,210,98,141,991,3219,26
7/16/14,22040,14.39999962,14.39999962,0,9.010000229,0.5,4.889999866,0,113,127,209,991,2793,26
7/17/14,31829,21.70000076,21.70000076,0,13.59000015,3.210000038,4.900000095,0,176,178,190,896,3342,26
7/18/14,25816,16.78000069,16.78000069,40.23360062,4.739999771,6,6.03000021,0,73,382,174,811,3102,26
7/19/14,26541,17.87000084,17.87000084,0,7.889999866,2.440000057,7.550000191,0,92,265,234,849,3088,26
7/20/14,25917,17.70999908,17.70999908,0,13.18000031,1.330000043,3.200000048,0,163,98,133,1046,2937,26
7/21/14,33560,22.94000053,22.94000053,0,18.62999916,1.029999971,3.279999971,0.01,217,108,151,964,3394,26
7/22/14,19216,12.76000023,12.76000023,0,8.109999657,0.529999971,4.119999886,0,100,121,171,1048,2622,26
7/23/14,22413,14.67000008,14.67000008,23.01361084,9.829999924,1.169999957,3.660000086,0,174,111,137,1010,2849,26
7/24/14,35489,23.44000053,23.44000053,0,15.64999962,2.200000048,5.599999905,0,206,187,163,884,3463,26
7/25/14,30240,20.25,20.25,0,13.84000015,1.850000024,4.559999943,0,181,134,200,925,3231,26
7/26/14,25220,16.38999939,16.38999939,0,10.88000011,1.25999999,4.260000229,0,162,117,118,1043,2852,26
7/27/14,14496,9.420000076,9.420000076,0,5.46999979,0.389999986,3.559999943,0,80,92,134,1134,2293,26
7/28/14,31661,20.60000038,20.60000038,0,11.67000008,1.769999981,7.170000076,0,180,212,183,865,3271,26
7/29/14,24831,16.34000015,16.34000015,0,12.18000031,0.610000014,3.549999952,0,163,86,160,1031,2882,26
7/30/14,20956,13.61999989,13.61999989,24.14015961,7.079999924,1.75999999,4.789999962,0,146,161,168,965,2964,26
7/31/14,23360,15.18000031,15.18000031,0,4.920000076,5.369999886,4.889999866,0,73,238,190,939,2812,26
8/1/14,21984,15.28999996,15.28999996,0,10.51000023,0.910000026,3.869999886,0,120,110,152,1058,2776,26
8/2/14,20457,13.77000046,13.77000046,0,9.18999958,0.409999996,4.159999847,0,110,98,200,1032,2706,26
8/3/14,21333,13.98999977,13.98999977,0,9.170000076,0.829999983,3.99000001,0,112,112,159,1057,2674,26
8/4/14,27737,18.39999962,18.39999962,0,13.81999969,0.730000019,3.829999924,0,176,102,158,872,3047,26
8/5/14,18400,12.06000042,12.06000042,0,6.5,1.129999995,4.429999828,0,85,135,136,1084,2511,26
8/6/14,17189,11.17000008,11.17000008,0,5.5,0.709999979,4.960000038,0,82,132,171,1055,2496,26
8/7/14,26021,17.65999985,17.65999985,0,12.42000008,0.99000001,4.260000229,0,150,129,152,1009,2960,26
8/8/14,21575,14.02000046,14.02000046,0,5.150000095,0.419999987,8.449999809,0,76,217,272,875,2840,26
8/9/14,18999,12.35000038,12.35000038,0,3.549999952,1.889999986,6.909999847,0,53,235,216,936,2646,26
8/10/14,13714,8.909999847,8.909999847,0,3.519999981,0.649999976,4.739999771,0,49,144,180,1067,2347,26
8/11/14,16720,10.86999989,10.86999989,3.218679905,0.910000026,2.279999971,7.670000076,0,23,256,256,905,2582,26
8/12/14,19956,13.31999969,13.31999969,0,5.329999924,3,4.989999771,0,75,169,198,998,2686,26
8/13/14,11058,7.190000057,7.190000057,6.437369823,0.689999998,0.370000005,6.130000114,0,41,134,199,1066,2335,26
8/14/14,25802,17.82999992,17.82999992,0,11.32999992,1.370000005,5.139999866,0,139,147,166,988,2992,26
8/15/14,21141,14.01000023,14.01000023,0,5.940000057,2.269999981,5.789999962,0,78,189,215,958,2761,26
8/16/14,23215,15.51000023,15.51000023,0,11.56000042,0.519999981,3.430000067,0,140,104,96,1100,2728,26
8/17/14,35076,22.92000008,22.92000008,0,12.31000042,3.670000076,6.940000057,0,173,268,165,834,3415,26
8/18/14,26119,17.73999977,17.73999977,0,11.28999996,0.920000017,5.53000021,0,136,153,226,925,3062,26
8/19/14,34709,22.76000023,22.76000023,0,16.54000092,1.929999948,4.289999962,0,221,142,180,897,3422,26
8/20/14,34815,23.30999947,23.30999947,0,15.46000004,0.819999993,7.03000021,0,189,191,225,835,3434,26
8/21/14,22395,14.92000008,14.92000008,0,7.670000076,1.480000019,5.769999981,0,99,176,192,973,2748,26
8/22/14,15390,10,10,0,0.189999998,1.549999952,8.260000229,0,20,216,242,962,2415,26
8/23/14,21139,14.26000023,14.26000023,0,9.899999619,0.829999983,3.519999981,0,119,96,187,1038,2669,26
8/24/14,22803,14.89000034,14.89000034,0,6.539999962,2.99000001,5.369999886,0,105,189,181,965,2702,26
8/25/14,10990,7.139999866,7.139999866,0,0.870000005,0.680000007,5.599999905,0,23,129,232,1056,2168,26
8/26/14,17045,11.31000042,11.31000042,0,4.659999847,0.540000021,6.110000134,0,65,126,265,984,2502,26
8/27/14,25801,16.92000008,16.92000008,0,7.789999962,1.700000048,7.429999828,0,107,207,289,837,2958,26
8/28/14,13069,8.590000153,8.590000153,0,1,0.340000004,7.25,0,31,145,246,1018,2289,26
8/29/14,25091,16.32999992,16.32999992,0,8.260000229,1.080000043,6.989999771,0,125,172,281,862,2927,26
8/30/14,21192,14.27000046,14.27000046,0,7.409999847,1.370000005,5.489999771,0,99,154,182,1005,2662,26
8/31/14,22550,14.65999985,14.65999985,0,6.5,3.74000001,4.420000076,0,91,207,154,988,2655,26
9/1/14,29656,19.28000069,19.28000069,0,13.42000008,1.590000033,4.269999981,0,194,138,181,927,3064,26
9/2/14,25370,17.11000061,17.11000061,0,7.710000038,1.320000052,8.090000153,0,98,209,290,843,2969,26
9/3/14,24219,15.89000034,15.89000034,0,6.519999981,1.059999943,8.31000042,0,101,200,273,866,2869,26
9/4/14,25534,16.79000092,16.79000092,0,9.590000153,0.75999999,6.440000057,0,122,157,275,886,2946,26
9/5/14,22855,14.88000011,14.88000011,0,5.909999847,2.190000057,6.78000021,0,94,202,237,907,2769,26
9/6/14,25842,16.92000008,16.92000008,0,11.15999985,0.889999986,4.869999886,0,145,132,190,973,2882,26
9/7/14,35230,23.39999962,23.39999962,0,16.56999969,2.920000076,3.910000086,0,215,153,165,907,3319,26
9/8/14,13212,8.590000153,8.590000153,0,1.159999967,1.519999981,5.909999847,0,25,171,213,1031,2276,26
9/9/14,23394,15.25,15.25,0,6.210000038,2.769999981,6.28000021,0,97,207,229,907,2787,26
9/10/14,30987,20.51000023,20.51000023,0,13.14000034,1.519999981,5.840000153,0,179,159,215,887,3167,26
9/11/14,20703,13.72999954,13.72999954,0,6,1.139999986,6.590000153,0,82,169,245,944,2682,26
9/12/14,25849,17.13999939,17.13999939,0,8.279999733,2.059999943,6.800000191,0,107,223,222,888,2923,26
9/13/14,20669,14.02000046,14.02000046,0,6.789999962,0.920000017,6.320000172,0,94,158,176,1012,2629,26
9/14/14,40354,26.45000076,26.45000076,0,17.80999947,1.559999943,7.079999924,0,240,202,203,795,3538,26
9/15/14,13812,9.069999695,9.069999695,0,1.389999986,0.75,6.940000057,0,30,166,249,995,2300,26
9/16/14,23496,15.39000034,15.39000034,0,6.340000153,0.920000017,8.119999886,0,94,209,277,860,2795,26
9/17/14,20771,13.52999973,13.52999973,0,6.130000114,0.419999987,6.980000019,0,99,151,217,973,2574,26
9/18/14,27357,18.18000031,18.18000031,0,12.14999962,2.150000095,3.880000114,0,151,142,161,986,2866,26
9/19/14,16353,10.69999981,10.69999981,0,5.340000153,0.379999995,4.989999771,0,77,97,229,1037,2398,26
9/20/14,31192,20.29999924,20.29999924,0,10.01000023,4.829999924,5.460000038,0,138,260,190,852,3073,26
9/21/14,19980,13.31000042,13.31000042,0,7.340000153,0.860000014,5.110000134,0,96,136,145,1063,2483,26
9/22/14,27859,18.20999908,18.20999908,0,10.51000023,1.029999971,6.670000076,0,148,177,230,885,2954,26
9/23/14,25371,17.29999924,17.29999924,0,8.649999619,1.429999948,7.230000019,0,104,204,269,863,2926,26
9/24/14,24430,16.10000038,16.10000038,0,8.880000114,0.239999995,6.980000019,0,116,144,271,909,2837,26
9/25/14,8170,5.309999943,5.309999943,0,0.270000011,0.479999989,4.559999943,0,8,93,275,1064,2034,26
9/26/14,28916,18.79999924,18.79999924,0,9.279999733,1.649999976,7.860000134,0,139,219,278,804,3034,26
9/27/14,12491,8.119999886,8.119999886,0,0.059999999,1.289999962,6.769999981,0,13,184,206,1037,2169,26
9/28/14,23882,16.06999969,16.06999969,0,9.260000229,1.769999981,5.039999962,0,109,176,172,983,2710,26
9/29/14,12549,8.159999847,8.159999847,0,0.449999988,0.839999974,6.869999886,0,10,177,272,981,2259,26
9/30/14,15636,10.15999985,10.15999985,0,0.25999999,0.610000014,9.289999962,0,16,232,270,922,2401,26
10/1/14,23253,15.15999985,15.15999985,0,6.869999886,0.949999988,7.349999905,0,105,177,250,908,2752,26
10/2/14,26358,17.85000038,17.85000038,0,10.46000004,1.139999986,6.25,0,139,161,227,913,2913,26
10/3/14,16154,10.56999969,10.56999969,0,2.569999933,0.439999998,7.559999943,0,52,155,266,967,2428,26
10/4/14,17028,11.27000046,11.27000046,0,6.050000191,0.620000005,4.599999905,0,73,126,172,1069,2356,26
10/5/14,26753,18.20000076,18.20000076,0,12.35999966,1.389999986,4.449999809,0,154,131,139,1016,2825,26
10/6/14,9958,6.46999979,6.46999979,0,0.059999999,0.709999979,5.690000057,0,10,121,273,1036,2123,26
10/7/14,11025,7.170000076,7.170000076,0,0,0,7.170000076,0,6,159,242,1033,2143,26
10/8/14,26432,17.20000076,17.20000076,0,6.940000057,2.25,8,0,117,220,282,821,2937,26
10/9/14,22552,14.94999981,14.94999981,0,6.539999962,0.330000013,8.079999924,0,95,174,294,877,2787,26
10/10/14,16206,10.57999992,10.57999992,0,3,0.75999999,6.820000172,0,44,172,265,959,2407,26
10/11/14,23502,15.36999989,15.36999989,0,8.069999695,0.409999996,6.889999866,0,114,157,192,908,2696,26
10/12/14,26419,17.51000023,17.51000023,0,7.489999771,3.089999914,6.940000057,0,101,250,191,830,2848,26
10/13/14,28596,18.78000069,18.78000069,0,14.35999966,0.769999981,3.650000095,0,188,107,119,1026,2876,26
10/14/14,22856,14.93000031,14.93000031,0,7.230000019,0.189999998,7.510000229,0,100,172,277,891,2761,26
10/15/14,12358,8.029999733,8.029999733,0,2.059999943,1.370000005,4.599999905,0,32,126,222,1060,2151,26
10/16/14,11365,7.389999866,7.389999866,0,0,0,7.389999866,0,11,143,296,990,2199,26
10/17/14,12379,8.069999695,8.069999695,0,0.07,0.419999987,7.579999924,0,14,158,296,972,2253,26
10/18/14,9629,6.260000229,6.260000229,0,0,0.730000019,5.53000021,0,4,147,180,1109,2017,26
10/19/14,19344,13.07999992,13.07999992,0,6.739999771,1.610000014,4.730000019,0,86,146,164,1044,2489,26
10/20/14,12449,8.210000038,8.210000038,0,1.779999971,0.319999993,6.110000134,0,37,129,202,1072,2186,26
10/21/14,11352,7.380000114,7.380000114,0,0.189999998,0.270000011,6.920000076,0,15,146,272,1007,2190,26
10/22/14,21520,14.14000034,14.14000034,0,5.869999886,1.159999967,7.110000134,0,82,191,226,941,2652,26
10/23/14,11577,7.53000021,7.53000021,0,0.140000001,0.790000021,6.590000153,0,10,161,263,1006,2196,26
10/24/14,24623,16.04999924,16.04999924,0,8.470000267,0.819999993,6.760000229,0,117,180,210,933,2768,26
10/25/14,25247,16.47999954,16.47999954,0,8.149999619,1.980000019,6.360000134,0,113,202,201,924,2782,26
10/26/14,9873,6.420000076,6.420000076,0,0.330000013,0.99000001,5.099999905,0,6,150,195,1089,2024,26
10/27/14,18045,11.72999954,11.72999954,0,6.869999886,0.680000007,4.179999828,0,97,117,160,1066,2388,26
10/28/14,11040,7.179999828,7.179999828,0,0,0.289999992,6.880000114,0,14,144,260,1022,2177,26
10/29/14,20533,13.35000038,13.35000038,0,4.840000153,0.680000007,7.829999924,0,80,188,253,919,2612,26
10/30/14,17557,11.43999958,11.43999958,0,4.380000114,0.600000024,6.460000038,0,67,148,245,980,2462,26
10/31/14,15343,9.970000267,9.970000267,0,0.379999995,0.839999974,8.75,0,21,211,288,920,2396,26
11/1/14,11771,7.760000229,7.760000229,0,3.980000019,1.269999981,2.50999999,0,50,86,140,1164,2056,26
11/2/14,16209,10.56000042,10.56000042,0,5.340000153,0.699999988,3.980000019,0,72,107,156,1105,2357,26
11/3/14,20616,14.31000042,14.31000042,0,6.300000191,1.179999948,6.840000153,0,75,165,252,948,2678,26
11/4/14,8691,5.650000095,5.650000095,0,0.25999999,0.600000024,4.78000021,0,14,114,136,1176,1898,26
11/5/14,12477,8.109999657,8.109999657,0,0,0,8.109999657,0,12,184,232,1012,2210,26
11/6/14,12801,8.319999695,8.319999695,0,0.119999997,0.610000014,7.590000153,0,18,166,224,1032,2195,26
11/7/14,16871,11.06999969,11.06999969,0,4.139999866,0.529999971,6.400000095,0,60,161,209,1010,2406,26
11/8/14,29929,19.90999985,19.90999985,0,15.31000042,0.889999986,3.710000038,0,192,103,152,993,2977,26
11/9/14,17993,11.81999969,11.81999969,0,5.860000134,1.419999957,4.539999962,0,77,156,154,1053,2403,26
11/10/14,18202,11.82999992,11.82999992,0,3.390000105,1.580000043,6.869999886,0,60,169,317,894,2569,26
11/11/14,18757,12.34000015,12.34000015,0,7.46999979,0.270000011,4.610000134,0,94,114,150,1082,2418,26
11/12/14,22906,14.89000034,14.89000034,0,7.110000134,0.550000012,7.21999979,0,108,157,294,881,2745,26
11/13/14,19187,12.47000027,12.47000027,0,5.019999981,0.059999999,7.389999866,0,73,153,293,921,2579,26
11/14/14,12325,8.010000229,8.010000229,0,0.150000006,0.200000003,7.659999847,0,9,183,244,1004,2208,26
11/15/14,14695,9.659999847,9.659999847,0,5.159999847,1.169999957,3.319999933,0,68,104,147,1121,2222,26
11/16/14,21000,13.64999962,13.64999962,0,5.909999847,2.680000067,5.059999943,0,78,190,183,989,2543,26
11/17/14,10904,7.090000153,7.090000153,0,0.25999999,0.439999998,6.380000114,0,11,135,274,1020,2173,26
11/18/14,13162,8.579999924,8.579999924,0,0.129999995,0.769999981,7.679999828,0,16,191,240,993,2257,26
11/19/14,22980,15.56000042,15.56000042,0,8.170000076,0.479999989,6.909999847,0,97,161,289,893,2787,26
11/20/14,9955,6.46999979,6.46999979,0,0,0,6.46999979,0,4,148,250,1038,2098,26
11/21/14,11724,7.639999866,7.639999866,0,0.059999999,0.280000001,7.300000191,0,10,158,267,1005,2194,26
11/22/14,23096,15.18000031,15.18000031,0,8.539999962,0.949999988,5.679999828,0,118,155,161,1006,2666,26
11/23/14,28558,18.55999947,18.55999947,0,10.15999985,3.309999943,5.090000153,0,144,200,133,963,2857,26
11/24/14,21515,14.03999996,14.03999996,0,5.050000191,1.100000024,7.880000114,0,81,199,252,908,2658,26
11/25/14,14226,9.25,9.25,0,0.600000024,0.889999986,7.75,0,12,207,249,972,2308,26
11/26/14,11093,7.309999943,7.309999943,0,4.940000057,0.170000002,2.200000048,0,64,56,114,1206,1999,26
11/27/14,10073,6.550000191,6.550000191,0,0.25,1.99000001,4.309999943,0,10,146,156,1128,1996,26
11/28/14,14277,9.300000191,9.300000191,0,5.940000057,0.379999995,2.980000019,0,76,90,88,1186,2121,26
11/29/14,8296,5.389999866,5.389999866,0,0.059999999,0.270000011,5.059999943,0,2,128,190,1120,1947,26
11/30/14,25026,16.34000015,16.34000015,0,11.72000027,0.469999999,4.150000095,0,153,109,128,1050,2679,26
12/1/14,13045,8.5,8.5,0,0,0.889999986,7.610000134,0,13,180,257,990,2259,26
12/2/14,12748,8.289999962,8.289999962,0,0,0.289999992,8,0,17,170,267,986,2253,26
12/3/14,18745,12.21000004,12.21000004,0,4.829999924,0.980000019,6.400000095,0,76,155,258,951,2551,26
12/4/14,12618,8.199999809,8.199999809,0,0.449999988,0.629999995,7.119999886,0,13,181,280,966,2264,26
12/5/14,12252,7.960000038,7.960000038,0,0.25,0.419999987,7.289999962,0,10,169,295,966,2250,26
12/6/14,21763,14.34000015,14.34000015,0,6.460000038,3.109999895,4.769999981,0,79,223,129,1009,2547,26
12/7/14,24866,16.30999947,16.30999947,0,10.60000038,1.25,4.460000038,0,153,116,117,1054,2663,26
12/8/14,11349,7.400000095,7.400000095,0,0.319999993,0.409999996,6.670000076,0,9,155,265,1011,2190,26
12/9/14,11177,7.269999981,7.269999981,0,0,0.949999988,6.309999943,0,11,170,206,577,2112,26
12/10/14,9466,6.150000095,6.150000095,0,0,0.889999986,5.260000229,0,5,135,246,1005,2064,26
12/11/14,10885,7.079999924,7.079999924,0,0,0.200000003,6.869999886,0,7,150,254,1029,2132,26
