ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,id
2/15/14,4185,3.349999905,3.349999905,0,1.200000048,1.159999967,1,0,17,36,32,1355,2275,5
2/16/14,6627,5.309999943,5.309999943,0,0.079999998,0.379999995,4.849999905,0,6,92,160,1182,2657,5
2/17/14,4902,3.930000067,3.930000067,0,0,0.219999999,3.700000048,0,0,64,157,1219,2512,5
2/18/14,12857,11.32999992,11.32999992,0,5.489999771,0.310000002,5.510000229,0,52,91,166,1131,3192,5
2/19/14,12521,11.01000023,11.01000023,0,5.460000038,0.289999992,5.210000038,0,46,77,217,1100,3224,5
2/20/14,10569,9.300000191,9.300000191,0,4.550000191,0.209999993,4.5,0,45,65,171,1159,3011,5
2/21/14,8442,6.78000021,6.78000021,0,0.469999999,1.039999962,5.25,0,15,104,148,1173,2779,5
2/22/14,4807,3.849999905,3.849999905,0,0,0,3.849999905,0,2,71,113,1254,2460,5
2/23/14,7670,6.150000095,6.150000095,0,0,1.75999999,4.380000114,0,3,130,95,1212,2649,5
2/24/14,5781,4.630000114,4.630000114,0,0.07,0.25999999,4.300000191,0,35,60,205,1140,3002,5
2/25/14,11258,9.949999809,9.949999809,0,4.639999866,0.330000013,4.96999979,0,46,68,179,1147,3081,5
2/26/14,9388,8.350000381,8.350000381,0,4.550000191,0.159999996,3.619999886,0,39,58,133,1210,2891,5
2/27/14,11724,10.39000034,10.39000034,0,5.340000153,0.670000017,4.369999886,0,49,75,143,1173,3079,5
2/28/14,4846,3.890000105,3.890000105,1.097280025,0,0,3.880000114,0,35,60,141,1204,2770,5
3/1/14,5562,4.480000019,4.480000019,0,0.379999995,0.839999974,3.24000001,0,6,73,121,1240,2536,5
3/2/14,4936,3.970000029,3.970000029,0,0,0,3.950000048,0,0,78,82,1280,2415,5
3/3/14,4678,3.75,3.75,1.367939949,0,0.109999999,3.640000105,0,36,53,128,1223,2735,5
3/4/14,9890,8.779999733,8.779999733,0,4.480000019,0.180000007,4.099999905,0,37,71,124,1208,2903,5
3/5/14,10784,9.640000343,9.640000343,0,1.440000057,0.07,4.070000172,0,48,53,161,1178,2973,5
3/6/14,9521,8.300000191,8.300000191,0,4.389999866,0.189999998,3.720000029,0,41,57,137,1205,3009,5
3/7/14,10866,9.550000191,9.550000191,0,4.940000057,0.039999999,4.559999943,0,51,76,130,1183,3122,5
3/8/14,7547,6.050000191,6.050000191,0,0.579999983,0.150000006,3.599999905,0,100,71,85,1184,3234,5
3/9/14,4060,3.25999999,3.25999999,0,0,0,3.25,0,1,57,101,1281,2381,5
3/10/14,9710,8.789999962,8.789999962,0,5.389999866,0.050000001,3.349999905,0,50,44,144,1202,2919,5
3/11/14,10441,9.130000114,9.130000114,0,4.800000191,0.159999996,4.170000076,0,46,64,141,1189,2963,5
3/12/14,11367,10.22999954,9.340000153,4.828030109,5.789999962,0,4.440000057,0,44,76,130,1190,3271,5
3/13/14,12614,11.02000046,11.02000046,0,5.110000134,0.170000002,5.739999771,0,44,100,190,1106,3206,5
3/14/14,11072,9.430000305,9.430000305,0,2.869999886,0.129999995,6.420000076,0,62,109,171,1098,3341,5
3/15/14,4739,3.799999952,3.799999952,0,0.159999996,0.400000006,3.24000001,0,9,63,60,1308,2372,5
3/16/14,9479,7.590000153,7.590000153,0,0,0.409999996,7.179999828,0,11,139,146,1144,2852,5
