ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,id
6/16/12,11180,13.48999977,13.48999977,0,6.190000057,0.50999999,2.970000029,0,80,44,50,1266,4210,28
6/17/12,5436,4.239999771,4.239999771,0,0.75,0.589999974,2.819999933,0.02,22,58,130,886,3524,28
6/18/12,13777,12.60000038,12.60000038,0,5.210000038,1.809999943,3.99000001,0.02,94,87,298,571,5005,28
6/19/12,3268,2.549999952,2.549999952,0,0,0,2.50999999,0,14,41,143,852,3340,28
6/20/12,5822,4.539999962,4.539999962,0,0.449999988,0.479999989,3.549999952,0,24,49,111,776,3428,28
6/21/12,9307,7.340000153,7.340000153,0,1.830000043,2.160000086,3.190000057,0.01,42,81,97,680,3801,28
6/22/12,8250,6.440000057,6.440000057,1.367939949,1.25999999,1.159999967,3.930000067,0,75,96,144,705,4697,28
6/23/12,10910,8.510000229,8.510000229,0,1.360000014,2.99000001,4.050000191,0,32,125,171,432,4100,28
6/24/12,7649,5.980000019,5.980000019,0,1.720000029,1.330000043,2.849999905,0,38,74,121,1059,3765,28
6/25/12,6535,5.159999847,5.159999847,0,1.610000014,1.200000048,2.279999971,0,26,60,107,715,3503,28
6/26/12,13678,10.67000008,10.67000008,0,4.03000021,3.019999981,3.49000001,0,64,97,138,617,4218,28
6/27/12,6170,5.119999886,5.119999886,0,0.819999993,1.360000014,2.880000114,0,23,55,105,1257,3472,28
6/28/12,18697,15.17000008,15.17000008,0,5.21999979,5.380000114,4.369999886,0,86,159,115,690,4965,28
6/29/12,13428,10.47000027,10.47000027,0,4.480000019,2.119999886,3.75,0,79,114,196,601,4659,28
6/30/12,16496,13.18000031,13.18000031,0,3.839999914,5.21999979,3.940000057,0,73,162,138,723,4840,28
7/1/12,4885,3.809999943,3.809999943,0,0,0,3.75999999,0.01,20,53,131,876,3430,28
7/2/12,12551,9.789999962,9.789999962,0,1.720000029,4.400000095,3.539999962,0,33,132,199,776,4303,28
7/3/12,8701,7.150000095,7.150000095,0,2.230000019,2.809999943,2.00999999,0,26,83,56,795,3515,28
7/4/12,11087,8.670000076,8.670000076,0,3.150000095,2.170000076,3.24000001,0,61,100,146,773,4243,28
7/5/12,5193,4.070000172,4.070000172,0,0,0,4.019999981,0,18,47,115,720,3357,28
7/6/12,18998,15.44999981,15.44999981,0,7.889999866,3.799999952,3.539999962,0,114,133,153,1040,5194,28
7/7/12,6206,4.840000153,4.840000153,0,0.649999976,0.660000026,3.480000019,0,23,60,107,1250,3465,28
7/8/12,11832,9.229999542,9.229999542,0,2.319999933,4.460000038,2.329999924,0,38,131,118,1153,4105,28
7/9/12,1111,0.870000005,0.870000005,0,0.360000014,0.25,0.239999995,0,7,11,10,1412,2730,28
7/10/12,0,0,0,0,0,0,0,0,0,0,0,1440,2564,28
7/11/12,0,0,0,0,0,0,0,0,0,0,0,1440,2564,28
7/12/12,0,0,0,0,0,0,0,0,0,0,0,1440,2564,28
7/13/12,0,0,0,0,0,0,0,0,0,0,0,1440,2564,28
7/14/12,13267,10.22000027,10.22000027,0,1.710000038,3.809999943,4.679999828,0,40,143,108,1149,4134,28
7/15/12,11002,9.18999958,9.18999958,0,4.539999962,0.839999974,3.799999952,0,49,64,124,565,3926,28
7/16/12,1333,1.029999971,1.029999971,0,0,0,1.029999971,0,3,15,66,1033,2853,28
7/17/12,2319,1.789999962,1.789999962,0,0,0,1.789999962,0,0,30,35,1375,2808,28
7/18/12,8658,7.139999866,7.139999866,0,2.779999971,1.00999999,3.349999905,0,51,55,117,1217,3825,28
7/19/12,8077,6.25,6.25,0,0.439999998,1.110000014,4.699999809,0,20,83,157,730,3684,28
7/20/12,4273,3.289999962,3.289999962,0,0.779999971,0.629999995,1.879999995,0,15,50,147,658,3382,28
7/21/12,7954,6.119999886,6.119999886,0,0.569999993,1,4.559999943,0,28,69,134,639,3613,28
7/22/12,3038,2.339999914,2.339999914,0,0,0,2.329999924,0.01,12,35,102,1291,3140,28
7/23/12,12811,10.81000042,10.81000042,0,6,1.75,3.069999933,0,70,83,114,693,4259,28
7/24/12,9253,7.119999886,7.119999886,0,1.379999995,3.119999886,2.619999886,0,24,95,83,818,3580,28
7/25/12,5210,4.010000229,4.010000229,0,0,0,4.010000229,0,10,29,347,634,3712,28
7/26/12,9679,7.449999809,7.449999809,0,1.809999943,2.839999914,2.799999952,0,30,82,87,881,3580,28
7/27/12,18402,15.10000038,15.10000038,0,6.320000172,4.539999962,4.21999979,0.02,87,147,165,1041,4977,28
7/28/12,3848,2.960000038,2.960000038,0,0,0,2.960000038,0,11,32,95,1302,3100,28
7/29/12,3003,2.309999943,2.309999943,0,0,0,2.299999952,0.01,9,25,102,1304,3043,28
7/30/12,766,0.589999974,0.589999974,0,0,0,0.589999974,0,3,8,15,1414,2651,28
7/31/12,9270,8.229999542,8.229999542,0,4.550000191,1.710000038,1.970000029,0,49,58,80,1253,3803,28
8/1/12,15708,13.03999996,13.03999996,0,6.269999981,3.779999971,2.99000001,0,77,105,107,1151,4349,28
8/2/12,7264,5.730000019,5.730000019,0,1.809999943,0.439999998,3.480000019,0,36,49,110,765,3544,28
8/3/12,5520,4.25,4.25,0,1.100000024,0.479999989,2.670000076,0,21,49,99,821,3309,28
8/4/12,10446,8.039999962,8.039999962,0,0.870000005,3.660000086,3.50999999,0,23,120,97,753,3762,28
8/5/12,3563,2.74000001,2.74000001,0,0,0,2.74000001,0.01,13,27,69,1331,3025,28
8/6/12,3288,2.529999971,2.529999971,0,0.079999998,0.360000014,2.099999905,0,8,348,108,976,4764,28
8/7/12,12559,9.670000076,9.670000076,0,0.920000017,3.220000029,5.53000021,0,19,153,178,1090,4114,28
8/8/12,5000,3.849999905,3.849999905,0,0,0,1.379999995,0,67,17,26,1330,3301,28
8/9/12,788,0.610000014,0.610000014,0,0,0,0,0,0,0,0,1440,2523,28
8/10/12,3887,2.99000001,2.99000001,0,0.159999996,0.180000007,2.650000095,0,10,38,98,1294,3097,28
8/11/12,6316,4.860000134,4.860000134,0,0.219999999,0.209999993,4.420000076,0.01,24,56,89,1271,3336,28
8/12/12,4141,3.190000057,3.190000057,0,0.310000002,0.419999987,2.450000048,0,17,38,96,687,3175,28
8/13/12,13629,10.56000042,10.56000042,0,1,3.539999962,6.019999981,0,38,158,163,597,4239,28
8/14/12,1399,1.080000043,1.080000043,0,0,0,1.080000043,0,10,14,15,514,2739,28
8/15/12,4431,3.410000086,3.410000086,0,0.310000002,0.529999971,2.579999924,0,16,35,96,753,3154,28
8/16/12,16803,12.93999958,12.93999958,0,2.160000086,4.619999886,6.150000095,0.01,55,162,137,774,4420,28
8/17/12,11039,8.5,3.670000076,4.828030109,0,0,8.5,0,16,47,160,827,3363,28
8/18/12,6470,4.980000019,4.980000019,0,0,0,4.96999979,0.02,25,58,129,1228,3475,28
8/19/12,2504,1.929999948,1.929999948,0,0,0,1.929999948,0,13,16,71,1340,2941,28
8/20/12,10048,7.739999771,7.739999771,0,0.779999971,1.100000024,5.849999905,0,22,83,200,1118,3778,28
8/21/12,3850,2.960000038,2.960000038,0,0,0,2.950000048,0.01,3,39,156,1242,3171,28
8/22/12,4260,3.279999971,3.279999971,0,0.550000012,0.850000024,1.879999995,0,10,45,99,1033,3137,28
8/23/12,5745,4.420000076,4.420000076,0,0.310000002,0.330000013,3.789999962,0,18,47,111,1264,3280,28
8/24/12,10392,8,8,0,1.779999971,3.880000114,2.339999914,0,36,104,123,1177,3866,28
8/25/12,5808,4.46999979,4.46999979,0,0.479999989,0.280000001,3.700000048,0,28,47,91,1274,3316,28
8/26/12,4859,3.74000001,3.74000001,0,0.670000017,0.579999983,2.480000019,0.01,20,39,127,1254,3275,28
8/27/12,22864,17.61000061,17.61000061,0,3.019999981,4.789999962,9.789999962,0.01,78,190,188,324,4949,28
8/28/12,10428,8.029999733,8.029999733,0,0,0,0.5,0,1,10,33,1396,3931,28
8/29/12,6049,4.96999979,4.96999979,0,0,0,0,0,0,0,0,1440,3618,28
8/30/12,7309,5.630000114,5.630000114,0,0,0,0,0,0,0,1,1439,3316,28
8/31/12,7340,5.650000095,5.650000095,0,1.700000048,1.149999976,2.789999962,0,36,55,72,1277,3414,28
9/1/12,19400,15.06000042,15.06000042,0,3.849999905,4.659999847,6.550000191,0,72,172,160,1036,4816,28
9/2/12,3633,2.799999952,2.799999952,0,0,0,2.789999962,0,16,24,79,1321,3036,28
9/3/12,14460,11.64999962,11.64999962,0,6.300000191,1.159999967,4.199999809,0,110,80,357,893,5269,28
9/4/12,4249,3.289999962,3.289999962,0,0.25,0.709999979,2.339999914,0,15,45,84,1296,3164,28
9/5/12,18119,13.97000027,13.97000027,0,3.279999971,2.400000095,8.289999962,0,87,133,137,1083,4613,28
9/6/12,5239,4.03000021,4.03000021,0,0,0,4.03000021,0,23,40,82,1295,3214,28
9/7/12,6256,4.820000172,4.820000172,0,0,0,4.820000172,0,10,44,135,1251,3231,28
9/8/12,8008,6.170000076,6.170000076,0,1.5,1.120000005,3.549999952,0,32,64,102,822,3481,28
9/9/12,2355,1.809999943,1.809999943,0,0,0,1.809999943,0,10,19,66,884,2896,28
9/10/12,837,0.639999986,0.639999986,0,0,0,0.639999986,0,2,9,16,913,2629,28
9/11/12,0,0,0,0,0,0,0,0,0,0,0,1440,2517,28
9/12/12,0,0,0,0,0,0,0,0,0,0,0,1440,2514,28
9/13/12,7603,5.849999905,5.849999905,0,0,0,0,0,0,0,0,1440,3618,28
9/14/12,15154,11.72000027,11.72000027,0,0,0,0,0,0,0,0,1440,4576,28
9/15/12,4191,3.230000019,3.230000019,0,0,0,0,0,0,0,10,1430,3166,28
9/16/12,9011,7,7,0,2.819999933,2.529999971,1.649999976,0,46,83,78,1233,3726,28
9/17/12,5305,4.079999924,4.079999924,0,0,0.349999994,3.730000019,0,5,50,193,1192,3369,28
9/18/12,8560,7.5,7.5,0,1.75,3.200000048,2.549999952,0,23,75,130,1212,3642,28
9/19/12,609,0.469999999,0.469999999,0,0,0,0.469999999,0,0,4,40,1396,2644,28
9/20/12,191,0.150000006,0.150000006,0,0,0,0.150000006,0,0,1,18,1421,2569,28
9/21/12,294,0.230000004,0.230000004,0,0,0,0.219999999,0,0,3,85,1352,2754,28
9/22/12,629,0.479999989,0.479999989,0,0,0,0.479999989,0,0,3,114,1323,2833,28
9/23/12,65,0.050000001,0.050000001,0,0,0,0,0,0,0,0,1440,2550,28
9/24/12,4489,3.559999943,3.559999943,0,0.469999999,0.340000004,2.730000019,0.01,13,43,163,1221,3325,28
9/25/12,5770,4.440000057,4.440000057,0,0.140000001,0.129999995,4.170000076,0,27,54,131,1228,3463,28
9/26/12,10543,8.170000076,8.170000076,0,2.900000095,1.799999952,3.460000038,0.01,46,76,111,1207,3725,28
9/27/12,3311,2.549999952,2.549999952,0,0,0.129999995,2.410000086,0,15,31,66,1328,3020,28
9/28/12,11185,9.100000381,9.100000381,0,5,1.429999948,2.630000114,0,63,53,98,1226,3790,28
9/29/12,10782,8.300000191,8.300000191,0,3.200000048,1.409999967,3.680000067,0,72,77,130,1161,4067,28
